DATE,TIME,AM/PM,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYPrecip
3/21/17,5:51:00,AM,43,36,24,47,0,0
3/21/17,6:51:00,AM,43,35,23,45,5,0
3/21/17,7:51:00,AM,44,35,21,40,6,0
3/21/17,8:51:00,AM,46,37,22,38,3,0
3/21/17,9:51:00,AM,48,38,24,39,3,0
3/21/17,10:51:00,AM,49,39,25,39,3,0
3/21/17,11:51:00,AM,50,40,25,38,7,0
3/21/17,12:51:00,PM,52,41,25,35,6,0
3/21/17,1:51:00,PM,57,45,29,34,0,0
3/21/17,2:51:00,PM,58,45,30,35,0,0
3/21/17,3:51:00,PM,58,46,31,36,5,0
3/21/17,4:51:00,PM,58,45,30,35,9,0
3/21/17,5:51:00,PM,57,45,30,36,6,0
3/21/17,6:51:00,PM,55,42,25,31,9,0
3/21/17,7:51:00,PM,55,43,26,33,5,0
3/21/17,8:51:00,PM,55,43,27,34,0,0
3/21/17,9:51:00,PM,53,42,28,38,8,0
3/21/17,10:51:00,PM,51,40,24,35,3,0
3/21/17,11:51:00,PM,50,38,19,29,7,0
3/22/17,12:51:00,AM,48,37,18,30,3,0
3/22/17,1:51:00,AM,48,37,19,32,5,0
3/22/17,2:51:00,AM,44,36,23,43,6,0
3/22/17,3:51:00,AM,43,35,23,45,14,0
3/22/17,4:51:00,AM,40,32,18,41,10,0
3/22/17,5:51:00,AM,39,32,18,43,15,0
3/22/17,6:51:00,AM,36,29,16,44,10,0
3/22/17,7:51:00,AM,36,29,13,39,15,0
3/22/17,8:51:00,AM,35,28,13,40,14,0
3/22/17,9:51:00,AM,33,25,7,33,16,0
3/22/17,10:51:00,AM,33,25,4,29,14,0
3/22/17,11:51:00,AM,34,25,2,25,13,0
3/22/17,12:51:00,PM,32,23,-3,22,10,0
3/22/17,1:51:00,PM,33,24,-5,19,21,0
3/22/17,2:51:00,PM,32,23,-5,20,9,0
3/22/17,3:51:00,PM,32,23,-2,23,14,0
3/22/17,4:51:00,PM,31,23,-3,23,20,0
3/22/17,5:51:00,PM,30,22,-5,21,11,0
3/22/17,6:51:00,PM,29,21,-5,22,13,0
3/22/17,7:51:00,PM,28,20,-5,23,5,0
3/22/17,8:51:00,PM,26,19,-4,26,7,0
3/22/17,9:51:00,PM,25,19,-1,32,10,0
3/22/17,10:51:00,PM,24,18,-2,32,9,0
3/22/17,11:51:00,PM,24,18,0,35,7,0
3/23/17,12:51:00,AM,23,18,3,42,7,0
3/23/17,1:51:00,AM,23,18,4,44,3,0
3/23/17,2:51:00,AM,23,18,5,46,7,0
3/23/17,3:51:00,AM,23,19,6,48,6,0
3/23/17,4:51:00,AM,23,19,7,50,6,0
3/23/17,5:51:00,AM,23,19,6,48,8,0
3/23/17,6:51:00,AM,24,19,6,46,3,0
3/23/17,7:51:00,AM,25,20,5,42,8,0
3/23/17,8:51:00,AM,27,21,2,34,7,0
3/23/17,9:51:00,AM,31,23,1,28,5,0
3/23/17,10:51:00,AM,32,24,0,25,3,0
3/23/17,11:51:00,AM,37,27,-2,19,4,0
3/23/17,12:51:00,PM,38,28,0,20,5,0
3/23/17,1:51:00,PM,40,29,0,18,7,0
3/23/17,2:51:00,PM,41,29,-2,16,8,0
3/23/17,3:51:00,PM,42,30,-2,15,6,0
3/23/17,4:51:00,PM,42,30,-3,15,6,0
3/23/17,5:51:00,PM,41,30,0,18,5,0
3/23/17,6:51:00,PM,40,29,-2,17,3,0
3/23/17,7:51:00,PM,40,29,-2,17,3,0
3/23/17,8:51:00,PM,40,29,-1,18,0,0
3/23/17,9:51:00,PM,38,29,7,27,0,0
3/23/17,10:51:00,PM,38,32,20,48,3,0
3/23/17,11:51:00,PM,38,31,18,44,0,0
3/24/17,12:51:00,AM,37,31,18,46,3,0
3/24/17,1:51:00,AM,39,30,12,33,5,0
3/24/17,2:51:00,AM,37,30,15,41,6,0
3/24/17,3:51:00,AM,37,30,16,42,6,0
3/24/17,4:51:00,AM,37,30,16,42,9,0
3/24/17,5:51:00,AM,37,31,18,46,9,0
3/24/17,6:51:00,AM,38,32,21,51,6,0
3/24/17,7:51:00,AM,40,33,22,49,8,0
3/24/17,8:51:00,AM,42,35,24,49,3,0
3/24/17,9:51:00,AM,44,36,23,43,3,0
3/24/17,10:51:00,AM,45,36,21,39,8,0
3/24/17,11:51:00,AM,47,37,22,37,8,0
3/24/17,12:51:00,PM,46,39,28,50,7,0
3/24/17,1:51:00,PM,48,39,27,44,9,0
3/24/17,2:51:00,PM,51,42,29,43,6,0
3/24/17,3:51:00,PM,54,44,31,42,3,0
3/24/17,4:51:00,PM,56,45,32,40,3,0
3/24/17,5:51:00,PM,56,46,34,44,1,0
3/24/17,6:51:00,PM,55,45,34,45,0,0
3/24/17,7:51:00,PM,55,45,34,45,10,0
3/24/17,8:51:00,PM,54,44,32,43,5,0
3/24/17,9:51:00,PM,53,44,32,45,5,0
3/24/17,10:51:00,PM,54,44,32,43,6,0
3/24/17,11:51:00,PM,53,44,33,47,11,0
3/25/17,12:51:00,AM,54,45,34,47,13,0
3/25/17,1:51:00,AM,53,44,34,48,9,0
3/25/17,2:51:00,AM,52,44,35,53,11,0
3/25/17,3:51:00,AM,53,45,36,52,9,0
3/25/17,4:51:00,AM,54,46,37,53,8,0
3/25/17,5:51:00,AM,53,46,38,57,6,0
3/25/17,6:51:00,AM,52,45,38,59,0,0
3/25/17,7:51:00,AM,55,47,38,53,0,0
3/25/17,8:51:00,AM,57,48,39,51,0,0
3/25/17,9:51:00,AM,58,49,39,50,5,0
3/25/17,10:51:00,AM,58,48,38,48,0,0
3/25/17,11:51:00,AM,61,50,38,43,6,0
3/25/17,12:51:00,PM,60,50,39,46,6,0
3/25/17,1:51:00,PM,58,50,41,53,9,0
3/25/17,2:51:00,PM,54,48,41,62,6,0
3/25/17,3:51:00,PM,52,46,39,61,10,0
3/25/17,4:51:00,PM,49,44,39,69,5,0
3/25/17,5:51:00,PM,50,45,39,66,3,0.01
3/25/17,6:51:00,PM,47,44,41,80,9,0.01
3/25/17,7:51:00,PM,44,42,40,85,6,0
3/25/17,8:51:00,PM,45,43,41,86,8,0
3/25/17,9:51:00,PM,44,42,39,83,7,0
3/25/17,10:51:00,PM,43,40,36,76,9,0
3/25/17,11:51:00,PM,42,39,34,73,14,0
3/26/17,12:51:00,AM,42,38,33,71,9,0
3/26/17,1:51:00,AM,40,38,35,83,7,0.01
3/26/17,2:51:00,AM,38,37,35,89,9,0.11
3/26/17,3:51:00,AM,38,37,35,89,7,0.02
3/26/17,4:51:00,AM,38,36,33,83,14,0
3/26/17,5:51:00,AM,38,35,31,76,13,0
3/26/17,6:51:00,AM,37,35,31,79,14,0
3/26/17,7:51:00,AM,38,36,32,79,13,0
3/26/17,8:51:00,AM,38,36,33,83,6,0
3/26/17,9:51:00,AM,39,36,32,76,14,0
3/26/17,10:51:00,AM,39,37,33,79,6,0
3/26/17,11:51:00,AM,39,37,33,79,6,0
3/26/17,12:51:00,PM,39,36,32,76,9,0
3/26/17,1:51:00,PM,40,37,33,77,8,0
3/26/17,2:51:00,PM,41,38,33,73,8,0
3/26/17,3:51:00,PM,41,38,33,73,6,0
3/26/17,4:51:00,PM,41,38,34,76,9,0
3/26/17,5:51:00,PM,40,38,35,83,6,0
3/26/17,6:51:00,PM,41,38,35,79,8,0
3/26/17,7:51:00,PM,39,38,37,93,8,0
3/26/17,8:51:00,PM,39,39,38,96,0,0
3/26/17,9:51:00,PM,39,39,38,96,6,0
3/26/17,10:51:00,PM,39,39,38,96,5,0
3/26/17,11:51:00,PM,38,38,37,97,10,0
3/27/17,12:51:00,AM,38,38,37,97,9,0
3/27/17,1:51:00,AM,38,38,37,97,8,0
3/27/17,2:51:00,AM,38,38,37,97,7,0
3/27/17,3:51:00,AM,38,38,37,97,8,0
3/27/17,4:51:00,AM,38,38,38,100,6,0
3/27/17,5:51:00,AM,38,38,38,100,7,0.01
3/27/17,6:51:00,AM,39,39,38,96,6,0.01
3/27/17,7:51:00,AM,39,39,39,100,5,0.04
3/27/17,8:51:00,AM,40,40,40,100,3,0.14
3/27/17,9:51:00,AM,42,42,41,96,0,0.06
3/27/17,10:51:00,AM,44,43,42,93,5,0
3/27/17,11:51:00,AM,48,46,43,83,3,0
3/27/17,12:51:00,PM,51,48,45,80,0,0
3/27/17,1:51:00,PM,51,48,45,80,3,0
3/27/17,2:51:00,PM,52,49,46,80,0,0
3/27/17,3:51:00,PM,51,48,45,80,0,0
3/27/17,4:51:00,PM,51,48,44,77,6,0
3/27/17,5:51:00,PM,49,47,44,83,0,0
3/27/17,6:51:00,PM,47,45,43,86,5,0
3/27/17,7:51:00,PM,46,45,44,93,3,0
3/27/17,8:51:00,PM,48,47,45,89,0,0
3/27/17,9:51:00,PM,48,47,45,89,5,0
3/27/17,10:51:00,PM,47,46,44,90,6,0
3/27/17,11:51:00,PM,46,45,44,93,6,0
3/28/17,12:51:00,AM,45,45,44,97,3,0.03
3/28/17,1:51:00,AM,44,44,43,96,7,0.02
3/28/17,2:51:00,AM,44,44,43,96,3,0
3/28/17,3:51:00,AM,43,43,42,97,7,0.04
3/28/17,4:51:00,AM,43,43,42,97,6,0.03
3/28/17,5:51:00,AM,43,42,41,93,6,0
3/28/17,6:51:00,AM,43,43,42,97,7,0
3/28/17,7:51:00,AM,44,43,42,93,8,0
3/28/17,8:51:00,AM,43,43,42,97,5,0
3/28/17,9:51:00,AM,44,43,42,93,0,0.01
3/28/17,10:51:00,AM,43,43,42,97,7,0.03
3/28/17,11:51:00,AM,43,43,42,97,6,0.02
3/28/17,12:51:00,PM,43,43,42,97,6,0.04
3/28/17,1:51:00,PM,43,43,42,97,5,0.07
3/28/17,2:51:00,PM,43,42,41,93,10,0.03
3/28/17,3:51:00,PM,42,41,40,92,8,0
3/28/17,4:51:00,PM,42,41,40,92,8,0
3/28/17,5:51:00,PM,41,41,40,96,9,0.06
3/28/17,6:51:00,PM,41,41,40,96,9,0.25
3/28/17,7:51:00,PM,42,42,41,96,6,0.08
3/28/17,8:51:00,PM,43,43,42,97,5,0.04
3/28/17,9:51:00,PM,44,44,43,96,5,0.02
3/28/17,10:51:00,PM,44,44,43,96,3,0
3/28/17,11:51:00,PM,44,44,43,96,0,0
3/29/17,12:51:00,AM,45,44,43,93,5,0
3/29/17,1:51:00,AM,46,45,43,89,3,0
3/29/17,2:51:00,AM,46,45,43,89,7,0
3/29/17,3:51:00,AM,46,44,42,86,5,0
3/29/17,4:51:00,AM,45,42,39,80,5,0
3/29/17,5:51:00,AM,44,41,38,79,8,0
3/29/17,6:51:00,AM,44,41,38,79,8,0
3/29/17,7:51:00,AM,45,42,38,77,6,0
3/29/17,8:51:00,AM,45,42,38,77,7,0
3/29/17,9:51:00,AM,48,43,37,66,8,0
3/29/17,10:51:00,AM,52,45,36,55,13,0
3/29/17,11:51:00,AM,57,47,35,44,7,0
3/29/17,12:51:00,PM,58,46,31,36,7,0
3/29/17,1:51:00,PM,57,45,29,34,8,0
3/29/17,2:51:00,PM,58,45,29,33,10,0
3/29/17,3:51:00,PM,57,44,27,32,7,0
3/29/17,4:51:00,PM,56,43,26,32,5,0
3/29/17,5:51:00,PM,53,41,25,34,7,0
3/29/17,6:51:00,PM,51,40,23,33,9,0
3/29/17,7:51:00,PM,50,39,23,35,6,0
3/29/17,8:51:00,PM,47,38,23,39,15,0
3/29/17,9:51:00,PM,44,36,23,43,16,0
3/29/17,10:51:00,PM,43,35,22,43,8,0
3/29/17,11:51:00,PM,42,35,22,45,9,0
3/30/17,12:51:00,AM,41,34,22,47,13,0
3/30/17,1:51:00,AM,40,33,21,47,9,0
3/30/17,2:51:00,AM,40,33,21,47,3,0
3/30/17,3:51:00,AM,39,33,22,50,3,0
3/30/17,4:51:00,AM,38,32,22,52,3,0
3/30/17,5:51:00,AM,38,32,22,52,5,0
3/30/17,6:51:00,AM,40,33,21,47,10,0
3/30/17,7:51:00,AM,41,34,21,45,10,0
3/30/17,8:51:00,AM,42,35,22,45,8,0
3/30/17,9:51:00,AM,45,37,23,42,6,0
3/30/17,10:51:00,AM,47,38,23,39,3,0
3/30/17,11:51:00,AM,49,39,23,36,3,0
3/30/17,12:51:00,PM,50,39,22,33,3,0
3/30/17,1:51:00,PM,50,39,22,33,5,0
3/30/17,2:51:00,PM,51,40,22,32,0,0
3/30/17,3:51:00,PM,48,40,28,46,11,0
3/30/17,4:51:00,PM,47,39,27,46,8,0
3/30/17,5:51:00,PM,46,38,27,47,8,0
3/30/17,6:51:00,PM,45,39,31,58,7,0.01
3/30/17,7:51:00,PM,45,38,29,54,6,0
3/30/17,8:51:00,PM,45,38,29,54,5,0
3/30/17,9:51:00,PM,44,39,31,60,6,0
3/30/17,10:51:00,PM,45,39,30,56,0,0
3/30/17,11:51:00,PM,44,39,31,60,0,0.01
3/31/17,12:51:00,AM,40,38,36,86,5,0.03
3/31/17,1:51:00,AM,39,38,36,89,6,0.08
3/31/17,2:51:00,AM,39,38,36,89,0,0.14
3/31/17,3:51:00,AM,38,37,36,93,5,0.05
3/31/17,4:51:00,AM,38,38,37,97,11,0
3/31/17,5:51:00,AM,38,37,36,93,8,0.01
3/31/17,6:51:00,AM,39,38,37,93,5,0.01
3/31/17,7:51:00,AM,39,39,38,96,7,0.02
3/31/17,8:51:00,AM,40,40,39,97,8,0.03
3/31/17,9:51:00,AM,41,40,39,93,5,0.02
3/31/17,10:51:00,AM,40,40,39,97,7,0.06
3/31/17,11:51:00,AM,41,40,39,93,10,0.06
3/31/17,12:51:00,PM,40,39,38,93,11,0.06
3/31/17,1:51:00,PM,40,39,38,93,6,0.05
3/31/17,2:51:00,PM,40,39,38,93,10,0.06
3/31/17,3:51:00,PM,39,39,38,96,13,0.09
3/31/17,4:51:00,PM,39,39,38,96,10,0.09
3/31/17,5:51:00,PM,39,39,38,96,13,0.17
3/31/17,6:51:00,PM,39,39,38,96,15,0.14
3/31/17,7:51:00,PM,39,39,38,96,11,0.12
3/31/17,8:51:00,PM,38,38,37,97,13,0.13
3/31/17,9:51:00,PM,38,38,37,97,21,0.05
3/31/17,10:51:00,PM,37,37,36,96,21,0.03
3/31/17,11:51:00,PM,37,36,35,93,26,0.01
4/1/17,12:51:00,AM,38,37,36,93,13,0
4/1/17,1:51:00,AM,37,37,36,96,14,0
4/1/17,2:51:00,AM,37,37,36,96,7,0
4/1/17,3:51:00,AM,37,37,36,96,13,0
4/1/17,4:51:00,AM,37,36,35,93,10,0
4/1/17,5:51:00,AM,37,36,35,93,7,0
4/1/17,6:51:00,AM,37,36,35,93,5,0
4/1/17,7:51:00,AM,38,37,35,89,8,0
4/1/17,8:51:00,AM,40,37,34,79,8,0
4/1/17,9:51:00,AM,41,38,34,76,8,0
4/1/17,10:51:00,AM,43,39,34,71,8,0
4/1/17,11:51:00,AM,44,40,34,68,16,0
4/1/17,12:51:00,PM,44,40,34,68,13,0
4/1/17,1:51:00,PM,45,40,33,63,13,0
4/1/17,2:51:00,PM,46,40,33,61,6,0
4/1/17,3:51:00,PM,46,41,34,63,11,0
4/1/17,4:51:00,PM,46,40,33,61,8,0
4/1/17,5:51:00,PM,46,41,34,63,6,0
4/1/17,6:51:00,PM,45,40,34,66,0,0
4/1/17,7:51:00,PM,45,40,33,63,6,0
4/1/17,8:51:00,PM,45,40,34,66,0,0
4/1/17,9:51:00,PM,45,40,34,66,3,0
4/1/17,10:51:00,PM,44,40,34,68,0,0
4/1/17,11:51:00,PM,45,41,35,68,5,0
4/2/17,12:51:00,AM,44,39,33,65,10,0
4/2/17,1:51:00,AM,43,38,32,65,3,0
4/2/17,2:51:00,AM,42,37,31,65,6,0
4/2/17,3:51:00,AM,41,37,31,67,6,0
4/2/17,4:51:00,AM,41,37,31,67,8,0
4/2/17,5:51:00,AM,41,37,31,67,5,0
4/2/17,6:51:00,AM,42,37,31,65,5,0
4/2/17,7:51:00,AM,44,39,31,60,5,0
4/2/17,8:51:00,AM,47,40,31,54,5,0
4/2/17,9:51:00,AM,50,42,31,48,6,0
4/2/17,10:51:00,AM,54,43,28,37,6,0
4/2/17,11:51:00,AM,57,44,26,30,7,0
4/2/17,12:51:00,PM,60,45,25,26,8,0
4/2/17,1:51:00,PM,61,45,24,24,9,0
4/2/17,2:51:00,PM,62,46,25,24,8,0
4/2/17,3:51:00,PM,62,46,26,25,10,0
4/2/17,4:51:00,PM,61,45,25,25,8,0
4/2/17,5:51:00,PM,60,46,27,28,5,0
4/2/17,6:51:00,PM,59,45,27,29,0,0
4/2/17,7:51:00,PM,57,44,27,32,3,0
4/2/17,8:51:00,PM,57,44,28,33,3,0
4/2/17,9:51:00,PM,56,44,29,36,3,0
4/2/17,10:51:00,PM,55,44,29,37,0,0
4/2/17,11:51:00,PM,54,43,29,38,0,0
4/3/17,12:51:00,AM,53,42,28,38,3,0
4/3/17,1:51:00,AM,52,42,29,41,0,0
4/3/17,2:51:00,AM,52,42,28,40,0,0
4/3/17,3:51:00,AM,50,41,28,43,3,0
4/3/17,4:51:00,AM,50,41,30,46,3,0
4/3/17,5:51:00,AM,50,42,31,48,3,0
4/3/17,6:51:00,AM,52,43,32,47,0,0
4/3/17,7:51:00,AM,56,45,32,40,0,0
4/3/17,8:51:00,AM,57,46,32,39,0,0
4/3/17,9:51:00,AM,59,46,31,35,0,0
4/3/17,10:51:00,AM,61,47,30,31,5,0
4/3/17,11:51:00,AM,63,48,30,29,9,0
4/3/17,12:51:00,PM,60,47,30,32,5,0
4/3/17,1:51:00,PM,61,47,30,31,8,0
4/3/17,2:51:00,PM,58,46,31,36,11,0
4/3/17,3:51:00,PM,56,47,36,47,10,0
4/3/17,4:51:00,PM,54,46,36,51,10,0
4/3/17,5:51:00,PM,53,46,37,55,5,0
4/3/17,6:51:00,PM,51,45,37,59,8,0
4/3/17,7:51:00,PM,51,45,38,61,6,0
4/3/17,8:51:00,PM,53,44,33,47,7,0
4/3/17,9:51:00,PM,52,43,31,45,7,0
4/3/17,10:51:00,PM,49,44,39,69,6,0.02
4/3/17,11:51:00,PM,50,47,43,77,9,0.01
4/4/17,12:51:00,AM,49,48,46,90,7,0.09
4/4/17,1:51:00,AM,49,48,48,97,11,0.57
4/4/17,2:51:00,AM,50,48,50,100,7,0.47
4/4/17,3:51:00,AM,50,49,49,96,10,0.11
4/4/17,4:51:00,AM,51,50,50,96,9,0.01
4/4/17,5:51:00,AM,51,51,51,100,5,0.01
4/4/17,6:51:00,AM,50,50,50,100,3,0.01
4/4/17,7:51:00,AM,50,49,49,96,8,0.01
4/4/17,8:51:00,AM,48,48,47,96,6,0
4/4/17,9:51:00,AM,47,47,46,97,8,0
4/4/17,10:51:00,AM,47,47,46,97,8,0
4/4/17,11:51:00,AM,47,47,46,97,10,0
4/4/17,12:51:00,PM,46,46,45,96,8,0
4/4/17,1:51:00,PM,46,45,44,93,9,0
4/4/17,2:51:00,PM,48,47,46,93,9,0.01
4/4/17,3:51:00,PM,49,48,46,90,8,0
4/4/17,4:51:00,PM,49,48,46,90,6,0
4/4/17,5:51:00,PM,48,46,44,86,7,0
4/4/17,6:51:00,PM,48,46,44,86,7,0
4/4/17,7:51:00,PM,48,46,44,86,5,0
4/4/17,8:51:00,PM,47,46,44,90,5,0
4/4/17,9:51:00,PM,46,45,43,89,5,0
4/4/17,10:51:00,PM,46,45,43,89,0,0
4/4/17,11:51:00,PM,46,45,44,93,6,0
4/5/17,12:51:00,AM,45,45,44,97,3,0
4/5/17,1:51:00,AM,46,46,45,96,5,0
4/5/17,2:51:00,AM,46,46,45,96,0,0
4/5/17,3:51:00,AM,46,45,44,93,0,0
4/5/17,4:51:00,AM,46,45,44,93,5,0
4/5/17,5:51:00,AM,47,46,45,93,0,0
4/5/17,6:51:00,AM,48,47,46,93,0,0
4/5/17,7:51:00,AM,49,47,45,86,5,0
4/5/17,8:51:00,AM,52,48,44,75,0,0
4/5/17,8:51:00,AM,52,48,44,75,0,0
4/5/17,9:51:00,AM,53,49,44,72,0,0
4/5/17,10:51:00,AM,56,50,43,62,3,0
4/5/17,11:51:00,AM,56,48,40,55,0,0
4/5/17,12:51:00,PM,58,50,41,53,0,0
4/5/17,1:51:00,PM,61,51,40,46,0,0
4/5/17,2:51:00,PM,63,52,41,45,3,0
4/5/17,3:51:00,PM,62,52,42,48,8,0
4/5/17,4:51:00,PM,60,51,41,50,5,0
4/5/17,5:51:00,PM,53,49,44,72,7,0
4/5/17,6:51:00,PM,47,45,42,83,3,0
4/5/17,7:51:00,PM,46,44,42,86,8,0
4/5/17,8:51:00,PM,47,45,43,86,3,0
4/5/17,9:51:00,PM,48,45,42,80,10,0
4/5/17,10:51:00,PM,46,44,41,83,7,0
4/5/17,11:51:00,PM,45,43,40,83,6,0
4/6/17,12:51:00,AM,46,43,40,79,7,0
4/6/17,1:51:00,AM,46,43,40,79,8,0
4/6/17,2:51:00,AM,45,42,39,80,9,0
4/6/17,3:51:00,AM,43,42,40,89,9,0
4/6/17,4:51:00,AM,43,41,39,86,7,0.01
4/6/17,5:51:00,AM,41,40,39,93,10,0.01
4/6/17,6:51:00,AM,41,40,39,93,11,0.01
4/6/17,7:51:00,AM,41,40,39,93,8,0.01
4/6/17,8:51:00,AM,41,41,40,96,8,0.01
4/6/17,9:51:00,AM,41,41,40,96,10,0.04
4/6/17,10:51:00,AM,42,42,41,96,10,0.04
4/6/17,11:51:00,AM,41,41,41,100,9,0.06
4/6/17,12:51:00,PM,41,41,41,100,11,0.02
4/6/17,1:51:00,PM,42,42,41,96,21,0.01
4/6/17,2:51:00,PM,42,42,41,96,15,0.08
4/6/17,3:51:00,PM,43,43,43,100,0,0.36
4/6/17,4:51:00,PM,47,47,47,100,5,0.08
4/6/17,5:51:00,PM,49,48,47,93,5,0
4/6/17,6:51:00,PM,52,51,50,93,8,0
4/6/17,7:51:00,PM,51,48,45,80,8,0
4/6/17,8:51:00,PM,50,47,44,80,9,0
4/6/17,9:51:00,PM,50,47,44,80,8,0
4/6/17,10:51:00,PM,51,48,44,77,9,0
4/6/17,11:51:00,PM,50,47,44,80,8,0
4/7/17,12:51:00,AM,51,46,41,69,8,0
4/7/17,1:51:00,AM,49,43,37,64,8,0
4/7/17,2:51:00,AM,48,42,35,61,14,0
4/7/17,3:51:00,AM,46,41,35,66,5,0
4/7/17,4:51:00,AM,46,41,34,63,3,0
4/7/17,5:51:00,AM,46,41,34,63,10,0
4/7/17,6:51:00,AM,46,41,34,63,14,0
4/7/17,7:51:00,AM,46,40,33,61,6,0
4/7/17,8:51:00,AM,46,40,32,58,16,0
4/7/17,9:51:00,AM,44,40,36,73,10,0
4/7/17,10:51:00,AM,46,42,36,68,9,0
4/7/17,11:51:00,AM,46,41,35,66,9,0
4/7/17,12:51:00,PM,47,41,34,61,9,0
4/7/17,1:51:00,PM,47,41,34,61,10,0
4/7/17,2:51:00,PM,48,42,34,58,9,0
4/7/17,3:51:00,PM,48,41,31,52,10,0
4/7/17,4:51:00,PM,47,40,30,52,9,0
4/7/17,5:51:00,PM,45,38,29,54,13,0
4/7/17,6:51:00,PM,43,38,30,60,13,0
4/7/17,7:51:00,PM,43,37,27,53,7,0
4/7/17,8:51:00,PM,41,35,26,55,17,0
4/7/17,9:51:00,PM,41,35,26,55,13,0
4/7/17,10:51:00,PM,41,35,26,55,15,0
4/7/17,11:51:00,PM,40,35,27,60,9,0
4/8/17,12:51:00,AM,40,35,27,60,8,0
4/8/17,1:51:00,AM,40,35,27,60,10,0
4/8/17,2:51:00,AM,41,35,25,53,13,0
4/8/17,3:51:00,AM,41,35,24,51,9,0
4/8/17,4:51:00,AM,41,34,21,45,10,0
4/8/17,5:51:00,AM,40,33,21,47,6,0
4/8/17,6:51:00,AM,41,34,23,49,8,0
4/8/17,7:51:00,AM,42,34,22,45,9,0
4/8/17,8:51:00,AM,43,35,21,42,9,0
4/8/17,9:51:00,AM,46,36,20,35,7,0
4/8/17,10:51:00,AM,48,38,21,34,7,0
4/8/17,11:51:00,AM,51,39,21,31,8,0
4/8/17,12:51:00,PM,52,39,20,28,11,0
4/8/17,1:51:00,PM,55,41,20,25,13,0
4/8/17,2:51:00,PM,55,41,20,25,15,0
4/8/17,3:51:00,PM,56,41,19,24,9,0
4/8/17,4:51:00,PM,56,41,19,24,11,0
4/8/17,5:51:00,PM,55,41,19,24,5,0
4/8/17,6:51:00,PM,53,40,19,26,0,0
4/8/17,7:51:00,PM,51,39,21,31,3,0
4/8/17,8:51:00,PM,51,39,20,29,7,0
4/8/17,9:51:00,PM,50,38,19,29,3,0
4/8/17,10:51:00,PM,49,38,19,31,4,0
4/8/17,11:51:00,PM,47,37,20,34,5,0
4/9/17,12:51:00,AM,47,37,20,34,7,0
4/9/17,1:51:00,AM,46,36,20,35,6,0
4/9/17,2:51:00,AM,46,36,19,34,6,0
4/9/17,3:51:00,AM,46,36,20,35,3,0
4/9/17,4:51:00,AM,46,36,19,34,3,0
4/9/17,5:51:00,AM,45,36,20,37,3,0
4/9/17,6:51:00,AM,48,38,21,34,6,0
4/9/17,7:51:00,AM,50,39,21,32,5,0
4/9/17,8:51:00,AM,52,40,23,32,0,0
4/9/17,9:51:00,AM,56,42,21,26,0,0
4/9/17,10:51:00,AM,59,44,23,25,6,0
4/9/17,11:51:00,AM,62,46,26,25,8,0
4/9/17,12:51:00,PM,64,47,25,23,7,0
4/9/17,1:51:00,PM,66,48,25,21,5,0
4/9/17,2:51:00,PM,63,47,26,25,8,0
4/9/17,3:51:00,PM,61,45,25,25,7,0
4/9/17,4:51:00,PM,60,46,28,30,9,0
4/9/17,5:51:00,PM,57,45,31,37,3,0
4/9/17,6:51:00,PM,55,45,34,45,3,0
4/9/17,7:51:00,PM,54,46,36,51,0,0
4/9/17,8:51:00,PM,55,46,36,49,0,0
4/9/17,9:51:00,PM,56,46,33,42,3,0
4/9/17,10:51:00,PM,58,45,28,32,13,0
4/9/17,11:51:00,PM,57,45,29,34,8,0
4/10/17,12:51:00,AM,55,44,30,38,5,0
4/10/17,1:51:00,AM,55,45,32,42,11,0
4/10/17,2:51:00,AM,55,45,32,42,9,0
4/10/17,3:51:00,AM,55,45,33,44,5,0
4/10/17,4:51:00,AM,54,45,33,45,5,0
4/10/17,5:51:00,AM,55,44,31,40,6,0
4/10/17,6:51:00,AM,57,46,32,39,0,0
4/10/17,7:51:00,AM,58,47,34,41,6,0
4/10/17,8:51:00,AM,61,49,36,39,3,0
4/10/17,9:51:00,AM,66,51,36,33,5,0
4/10/17,10:51:00,AM,72,54,37,28,6,0
4/10/17,11:51:00,AM,73,55,39,29,7,0
4/10/17,12:51:00,PM,71,55,41,34,6,0
4/10/17,1:51:00,PM,74,58,44,34,8,0
4/10/17,2:51:00,PM,73,57,42,33,9,0
4/10/17,3:51:00,PM,74,58,44,34,6,0
4/10/17,4:51:00,PM,73,57,43,34,3,0
4/10/17,5:51:00,PM,71,57,44,38,6,0
4/10/17,6:51:00,PM,69,56,45,42,6,0
4/10/17,7:51:00,PM,70,56,44,39,5,0
4/10/17,8:51:00,PM,69,56,45,42,3,0
4/10/17,9:51:00,PM,66,54,44,45,6,0
4/10/17,10:51:00,PM,68,55,43,40,9,0
4/10/17,11:51:00,PM,67,55,44,44,9,0
4/11/17,12:51:00,AM,64,54,45,50,7,0
4/11/17,1:51:00,AM,65,54,45,49,9,0
4/11/17,2:51:00,AM,63,54,45,52,9,0
4/11/17,3:51:00,AM,63,54,45,52,10,0
4/11/17,4:51:00,AM,62,53,45,54,11,0
4/11/17,5:51:00,AM,62,54,46,56,8,0
4/11/17,6:51:00,AM,63,54,46,54,3,0
4/11/17,7:51:00,AM,64,54,46,52,6,0
