offset,PDemand Feature,Day1,Day2,Hour Index,Season1,Season2,Season3,Season4,TOD1,TOD2,TOD3,TOD4,TOD5,dewtemp,drytemp,humidity,precip,wind speed,Courthouse y
1,-0.804285877,1,0,1.661324773,0,0,1,0,0,0,0,0,1,1.013416077,1.322224673,-0.423491382,-0.163486338,0.18571150399999997,233.0
1,-0.788915327,1,0,-0.939009654,0,0,0,1,0,1,0,0,0,0.111600473,-0.22913144100000002,0.600305526,-0.163486338,-1.452963667,251.0
1,-0.850397527,1,0,-0.21669453600000002,0,1,0,0,0,0,0,1,0,-0.36583131799999996,-0.458961977,-0.065162464,-0.163486338,0.18571150399999997,222.0
1,-0.770470668,1,0,-1.516861749,1,0,0,0,0,0,0,0,1,0.32379237899999996,0.0006990939999999999,0.600305526,-0.163486338,1.551274146,234.0
1,-0.791989437,0,1,0.072231512,0,0,1,0,1,0,0,0,0,0.854272147,1.954258645,-1.44728829,-0.163486338,-0.633626082,247.0
1,0.812695967,1,0,0.939009654,0,1,0,0,0,0,1,0,0,-1.745078712,-1.033538315,-1.652047671,-0.163486338,1.278161617,694.0
1,0.754287878,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,0.535984286,0.805105968,-0.47468122700000004,-0.163486338,0.73193656,734.0
1,-0.46305967,1,0,1.661324773,0,0,1,0,0,0,0,0,1,1.3317039370000001,0.920021236,1.11220398,-0.163486338,-1.452963667,274.0
1,-0.791989437,1,0,-1.227935701,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-0.9186230470000001,-0.5770609179999999,-0.163486338,0.73193656,240.0
1,0.843437067,1,0,0.505620583,1,0,0,0,1,0,0,0,0,0.32379237899999996,0.805105968,-0.833010145,-0.163486338,-1.452963667,776.0
1,1.694965529,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,1.5438958440000001,1.264767039,0.856254753,-0.163486338,-0.087401025,1185.0
1,1.4490367309999999,0,1,1.661324773,0,0,1,0,0,0,0,0,1,0.589032263,1.264767039,-1.037769527,-0.163486338,-1.452963667,966.0
1,2.217564224,1,0,0.650083607,1,0,0,0,1,0,0,0,0,1.225607984,1.207309405,0.24197660899999998,-0.163486338,-1.452963667,1205.0
1,-0.752026008,0,1,-1.083472678,0,1,0,0,0,1,0,0,0,-1.479838829,-1.148453583,-1.088959372,-0.163486338,-0.633626082,311.0
1,0.7665843179999999,1,0,0.650083607,0,1,0,0,1,0,0,0,0,0.7481761929999999,0.632733067,0.29316645399999997,-0.163486338,-0.087401025,755.0
1,-0.813508207,0,1,0.21669453600000002,1,0,0,0,1,0,0,0,0,-0.206687388,0.115614362,-0.730630454,-0.163486338,0.18571150399999997,228.0
1,0.459173321,1,0,1.227935701,0,0,0,1,0,0,0,0,1,0.42988833299999996,0.6901907009999999,-0.47468122700000004,-0.163486338,0.73193656,411.0
1,-0.742803678,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,1.11951203,1.207309405,-0.013972618999999999,-0.163486338,-1.452963667,253.0
1,-0.804285877,0,1,1.227935701,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-0.9186230470000001,-0.5770609179999999,-0.163486338,-0.633626082,237.0
1,0.763510208,1,0,-0.072231512,1,0,0,0,0,0,0,1,0,0.376840356,0.460360165,-0.167542155,-0.163486338,0.18571150399999997,756.0
1,0.834214737,1,0,0.072231512,0,0,0,1,1,0,0,0,0,-0.312783341,-0.51641961,0.190786763,-0.163486338,-0.087401025,774.0
1,-0.841175197,0,1,-0.939009654,0,0,0,1,0,1,0,0,0,-0.153639411,-0.344046709,0.190786763,-0.163486338,-0.633626082,223.0
1,-0.8565457470000001,1,0,1.227935701,0,0,0,1,0,0,0,0,1,-0.896311085,-0.746250146,-0.679440609,-0.163486338,-0.633626082,220.0
1,-0.625987499,1,0,1.227935701,1,0,0,0,0,0,0,0,1,-1.0024070379999999,-0.688792512,-0.9353898359999999,-0.163486338,-1.452963667,265.0
1,2.131489145,1,0,0.505620583,0,0,1,0,1,0,0,0,0,0.907320123,1.8393433780000001,-1.242528908,-0.163486338,-0.087401025,1196.0
1,-0.758174228,1,0,-0.36115755899999996,1,0,0,0,0,0,0,1,0,-0.631071201,-0.51641961,-0.525871073,-0.163486338,-1.452963667,409.0
1,1.9439684369999999,1,0,0.79454663,0,0,1,0,0,0,1,0,0,0.535984286,0.6901907009999999,-0.269921846,-0.163486338,0.73193656,1113.0
1,-0.795063547,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,1.384751914,0.805105968,1.624102434,-0.163486338,-1.452963667,237.0
1,-0.8196564270000001,1,0,-0.79454663,0,0,0,1,0,1,0,0,0,-0.949359062,-1.7230299219999998,1.521722744,0.842725583,-1.452963667,232.0
1,0.809621857,0,1,0.79454663,0,1,0,0,0,0,1,0,0,0.48293631,-0.22913144100000002,1.726482125,0.339619623,4.0092869019999995,737.0
1,2.079229275,0,1,0.650083607,0,0,1,0,1,0,0,0,0,0.589032263,0.920021236,-0.5770609179999999,-0.163486338,-1.452963667,1174.0
1,-0.810434097,1,0,0.650083607,0,1,0,0,1,0,0,0,0,-0.524975248,-0.688792512,0.037217227,-0.163486338,2.097499203,229.0
1,-0.724359018,1,0,-0.939009654,0,0,1,0,0,1,0,0,0,1.4908478669999998,1.149851771,1.00982429,-0.163486338,-1.452963667,264.0
1,-0.831952867,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,0.42988833299999996,-0.22913144100000002,1.572912589,-0.163486338,-0.087401025,223.0
1,-0.8565457470000001,0,1,-1.372398725,1,0,0,0,0,0,0,0,1,-0.737167155,-0.573877244,-0.6282507629999999,-0.163486338,1.278161617,215.0
1,-0.807359987,1,0,-1.227935701,0,0,0,1,0,0,0,0,1,-1.055455015,-1.205911217,-0.167542155,-0.163486338,0.73193656,232.0
1,-0.742803678,0,1,-0.072231512,0,0,1,0,0,0,0,1,0,0.64208024,1.264767039,-0.9353898359999999,-0.163486338,1.278161617,251.0
1,-0.748951898,1,0,-0.79454663,0,0,0,1,0,1,0,0,0,-1.055455015,-1.033538315,-0.47468122700000004,-0.163486338,0.45882403200000005,253.0
1,-0.5337642,1,0,-1.661324773,0,0,1,0,0,0,0,0,1,1.013416077,0.805105968,0.549115681,-0.163486338,0.18571150399999997,278.0
1,-0.7827671070000001,0,1,0.36115755899999996,0,0,1,0,1,0,0,0,0,0.48293631,0.0006990939999999999,1.061014135,-0.163486338,0.73193656,240.0
1,-0.613691059,1,0,1.661324773,0,1,0,0,0,0,0,0,1,-0.312783341,-0.51641961,0.190786763,-0.163486338,0.18571150399999997,297.0
1,-0.810434097,0,1,-0.36115755899999996,0,0,0,1,0,0,0,1,0,-0.631071201,-0.746250146,-0.116352309,-0.163486338,-0.633626082,247.0
1,0.788103088,0,1,1.083472678,0,0,0,1,0,0,1,0,0,-0.631071201,-0.861165414,0.13959691800000001,-0.163486338,-0.633626082,683.0
1,-0.868842187,0,1,0.505620583,0,0,0,1,1,0,0,0,0,-0.896311085,-0.458961977,-1.088959372,-0.163486338,0.45882403200000005,212.0
1,-0.447689121,1,0,1.227935701,1,0,0,0,0,0,0,0,1,0.64208024,0.058156728,1.4193430530000002,-0.163486338,0.45882403200000005,278.0
1,-0.8565457470000001,1,0,-0.36115755899999996,0,0,0,1,0,0,0,1,0,0.058552495999999996,-0.746250146,1.931241507,-0.163486338,-0.087401025,217.0
1,0.031872035,1,0,1.661324773,0,0,0,1,0,0,0,0,1,-0.8432631079999999,-0.9760806809999999,-0.116352309,-0.163486338,1.0050490890000001,273.0
1,-0.785841217,0,1,-0.072231512,0,0,1,0,0,0,0,1,0,0.376840356,1.092394138,-1.140149217,-0.163486338,-1.452963667,244.0
1,-0.733581348,1,0,-0.939009654,0,0,0,1,0,1,0,0,0,-1.957270619,-1.493199386,-1.3960984440000002,-0.163486338,2.370611731,266.0
1,-0.847323417,1,0,-1.227935701,1,0,0,0,0,0,0,0,1,0.32379237899999996,-0.22913144100000002,1.214583671,-0.163486338,-1.452963667,230.0
1,-0.844249307,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,0.589032263,0.23052963,0.805064908,-0.163486338,-0.633626082,217.0
1,-0.779692997,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,1.172560007,0.920021236,0.7026852170000001,-0.163486338,-1.452963667,617.0
1,0.265504393,1,0,1.661324773,0,0,0,1,0,0,0,0,1,-1.055455015,-1.148453583,-0.269921846,-0.163486338,2.097499203,531.0
1,-0.7643224479999999,1,0,-0.939009654,1,0,0,0,0,1,0,0,0,1.013416077,0.402902531,1.572912589,0.08806664199999999,0.18571150399999997,258.0
1,-0.7643224479999999,1,0,-1.083472678,0,0,1,0,0,1,0,0,0,1.43779989,1.149851771,0.856254753,-0.163486338,0.18571150399999997,250.0
1,1.9931541959999999,1,0,0.505620583,0,0,1,0,1,0,0,0,0,0.907320123,1.149851771,-0.32111169100000003,-0.163486338,0.45882403200000005,1164.0
1,-0.7458777879999999,1,0,-1.516861749,0,0,0,1,0,0,0,0,1,-0.8432631079999999,-1.148453583,0.24197660899999998,-0.163486338,-0.633626082,251.0
1,0.5145073,1,0,1.227935701,0,0,0,1,0,0,0,0,1,-0.631071201,-0.688792512,-0.218732,-0.163486338,-0.633626082,624.0
1,0.628249369,1,0,-0.21669453600000002,1,0,0,0,0,0,0,1,0,-0.896311085,-0.746250146,-0.679440609,-0.163486338,-0.633626082,778.0
1,-0.831952867,0,1,-1.516861749,1,0,0,0,0,0,0,0,1,-0.578023225,-0.861165414,0.29316645399999997,-0.163486338,-1.452963667,221.0
1,-0.770470668,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-1.055455015,-1.55065702,0.6514953720000001,-0.163486338,1.0050490890000001,245.0
1,0.797325418,1,0,1.227935701,1,0,0,0,0,0,0,0,1,0.164648449,0.862563602,-1.140149217,-0.163486338,-0.087401025,342.0
1,-0.7981376570000001,0,1,1.083472678,0,0,0,1,0,0,1,0,0,-1.0024070379999999,-0.9186230470000001,-0.5770609179999999,-0.163486338,-0.087401025,235.0
1,-0.51531954,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-0.8432631079999999,-0.80370778,-0.47468122700000004,-0.163486338,1.278161617,243.0
1,0.763510208,1,0,0.21669453600000002,0,1,0,0,1,0,0,0,0,-0.36583131799999996,-0.746250146,0.549115681,-0.163486338,1.278161617,743.0
1,2.3927884930000003,1,0,-0.072231512,0,0,1,0,0,0,0,1,0,1.649991797,1.6095128419999998,0.395546145,-0.163486338,-1.452963667,1281.0
1,-0.001943175,0,1,-0.36115755899999996,0,0,0,1,0,0,0,1,0,-1.798126689,-1.8954028230000002,-0.525871073,-0.163486338,1.278161617,645.0
1,-0.841175197,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-0.10059143400000001,-0.401504343,0.44673599,-0.163486338,-1.452963667,225.0
1,0.794251308,1,0,0.21669453600000002,1,0,0,0,1,0,0,0,0,0.42988833299999996,0.632733067,-0.372301536,-0.163486338,1.0050490890000001,748.0
1,0.809621857,1,0,0.36115755899999996,0,0,0,1,1,0,0,0,0,-1.161550969,-0.688792512,-1.191339063,-0.163486338,0.73193656,759.0
1,-0.7827671070000001,1,0,-1.227935701,0,0,0,1,0,0,0,0,1,0.270744403,-0.344046709,1.368153207,0.08806664199999999,1.0050490890000001,240.0
1,-0.779692997,0,1,0.650083607,0,0,1,0,1,0,0,0,0,0.695128216,1.092394138,-0.6282507629999999,-0.163486338,-0.087401025,243.0
1,-0.49687488,1,0,1.661324773,0,1,0,0,0,0,0,0,1,0.7481761929999999,0.0006990939999999999,1.931241507,-0.163486338,0.18571150399999997,259.0
1,-0.831952867,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,0.005504519,0.173071996,-0.47468122700000004,-0.163486338,-0.633626082,224.0
1,-0.8719162970000001,0,1,1.083472678,1,0,0,0,0,0,1,0,0,-0.153639411,-0.05675854,-0.372301536,-0.163486338,0.73193656,213.0
1,-0.828878757,1,0,1.516861749,0,1,0,0,0,0,0,0,1,-0.153639411,-0.746250146,1.1633938259999999,-0.163486338,0.18571150399999997,226.0
1,0.468395651,1,0,1.227935701,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-1.033538315,-0.372301536,-0.163486338,2.370611731,620.0
1,-0.592172289,1,0,1.661324773,1,0,0,0,0,0,0,0,1,0.42988833299999996,0.6901907009999999,-0.47468122700000004,-0.163486338,-0.633626082,302.0
1,0.640545809,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,-1.9042226430000002,-1.608114654,-1.191339063,-0.163486338,1.278161617,778.0
1,-0.785841217,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,1.27865596,1.092394138,0.600305526,-0.163486338,-1.452963667,240.0
1,-0.847323417,1,0,-1.372398725,1,0,0,0,0,0,0,0,1,-0.206687388,-0.344046709,0.08840707199999999,-0.163486338,-0.633626082,220.0
1,-0.724359018,1,0,1.372398725,1,0,0,0,0,0,0,0,1,0.64208024,0.517817799,0.29316645399999997,-0.163486338,-0.087401025,253.0
1,0.5452484000000001,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,0.005504519,-0.401504343,0.753875063,0.08806664199999999,-1.452963667,742.0
1,-0.831952867,1,0,-1.083472678,1,0,0,0,0,1,0,0,0,-0.47192727100000004,-0.458961977,-0.32111169100000003,-0.163486338,-0.087401025,229.0
1,0.028797925,1,0,-0.505620583,0,0,1,0,0,0,0,1,0,0.270744403,0.517817799,-0.525871073,-0.163486338,-0.633626082,789.0
1,-0.8381010870000001,0,1,1.661324773,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-0.9186230470000001,-0.5770609179999999,-0.163486338,0.73193656,223.0
1,-0.8012117670000001,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-1.479838829,-1.6655722880000001,-0.218732,-0.163486338,-0.633626082,233.0
1,0.59443416,1,0,-0.21669453600000002,0,1,0,0,0,0,0,1,0,-2.010318596,-1.837945189,-1.037769527,-0.163486338,0.73193656,765.0
1,0.5759895,0,1,0.21669453600000002,0,0,0,1,1,0,0,0,0,0.058552495999999996,0.115614362,-0.218732,-0.163486338,1.551274146,682.0
1,0.262430283,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,0.535984286,0.23052963,0.6514953720000001,-0.163486338,0.18571150399999997,652.0
1,-0.223279093,1,0,-0.505620583,0,1,0,0,0,0,0,1,0,0.005504519,-0.114216173,0.08840707199999999,-0.163486338,0.45882403200000005,624.0
1,-0.8350269770000001,1,0,0.650083607,0,0,0,1,1,0,0,0,0,0.64208024,0.28798726399999997,0.805064908,-0.163486338,1.278161617,219.0
1,-0.779692997,0,1,-1.516861749,0,0,1,0,0,0,0,0,1,0.32379237899999996,0.632733067,-0.5770609179999999,-0.163486338,0.73193656,246.0
1,-0.847323417,0,1,-1.661324773,0,1,0,0,0,0,0,0,1,0.7481761929999999,0.7476483340000001,0.08840707199999999,-0.163486338,0.73193656,222.0
1,0.843437067,1,0,0.650083607,1,0,0,0,1,0,0,0,0,0.164648449,0.34544489700000003,-0.423491382,-0.163486338,-0.633626082,759.0
1,-0.49072666,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,0.854272147,0.575275433,0.7026852170000001,-0.163486338,0.18571150399999997,440.0
1,-0.7827671070000001,0,1,1.372398725,0,0,1,0,0,0,0,0,1,0.164648449,0.7476483340000001,-1.037769527,-0.163486338,-0.087401025,246.0
1,-0.810434097,0,1,1.661324773,0,0,1,0,0,0,0,0,1,1.384751914,0.805105968,1.624102434,0.842725583,0.18571150399999997,629.0
1,-0.791989437,1,0,-0.79454663,0,0,0,1,0,1,0,0,0,0.32379237899999996,-0.22913144100000002,1.214583671,-0.163486338,0.73193656,239.0
1,-0.8534716370000001,1,0,-0.650083607,1,0,0,0,0,1,0,0,0,0.80122417,0.402902531,0.9586344440000001,-0.163486338,-0.633626082,328.0
1,-0.828878757,0,1,-0.650083607,0,0,0,1,0,1,0,0,0,0.376840356,-0.05675854,0.9586344440000001,-0.163486338,0.73193656,251.0
1,-0.8381010870000001,0,1,0.79454663,1,0,0,0,0,0,1,0,0,-0.312783341,0.402902531,-1.2937187540000001,-0.163486338,-0.633626082,226.0
1,0.775806648,1,0,0.939009654,1,0,0,0,0,0,1,0,0,0.42988833299999996,-0.17167380699999998,1.4193430530000002,0.08806664199999999,-0.087401025,721.0
1,-0.862693967,0,1,0.79454663,1,0,0,0,0,0,1,0,0,-0.312783341,0.173071996,-1.037769527,-0.163486338,0.18571150399999997,216.0
1,-0.748951898,0,1,-0.505620583,0,0,1,0,0,0,0,1,0,0.9603681000000001,1.264767039,-0.423491382,-0.163486338,1.0050490890000001,251.0
1,-0.779692997,1,0,-1.661324773,1,0,0,0,0,0,0,0,1,0.907320123,0.805105968,0.29316645399999997,-0.163486338,0.45882403200000005,240.0
1,0.099502454,1,0,1.661324773,0,1,0,0,0,0,0,0,1,-0.631071201,-0.114216173,-1.140149217,-0.163486338,-0.087401025,481.0
1,-0.859619857,1,0,-0.21669453600000002,0,0,1,0,0,0,0,1,0,-0.418879295,0.34544489700000003,-1.3960984440000002,-0.163486338,-0.633626082,217.0
1,0.797325418,1,0,1.516861749,0,0,1,0,0,0,0,0,1,1.27865596,0.862563602,1.11220398,-0.163486338,1.0050490890000001,335.0
1,-0.770470668,0,1,-0.505620583,0,0,1,0,0,0,0,1,0,0.9603681000000001,0.575275433,0.9586344440000001,-0.163486338,-0.087401025,244.0
1,-0.788915327,1,0,-0.79454663,1,0,0,0,0,1,0,0,0,0.058552495999999996,-0.17167380699999998,0.344356299,-0.163486338,0.45882403200000005,243.0
1,-0.303205952,0,1,1.516861749,0,0,0,1,0,0,0,0,1,-0.790215132,-0.80370778,-0.32111169100000003,-0.163486338,1.0050490890000001,248.0
1,2.232934774,1,0,0.505620583,0,0,1,0,1,0,0,0,0,1.27865596,1.72442811,-0.5770609179999999,-0.163486338,-0.633626082,1248.0
1,1.60274223,1,0,-0.21669453600000002,1,0,0,0,0,0,0,1,0,0.48293631,0.7476483340000001,-0.47468122700000004,-0.163486338,-0.633626082,1085.0
1,0.8772522770000001,0,1,0.505620583,0,0,0,1,1,0,0,0,0,-1.798126689,-1.205911217,-1.549667981,-0.163486338,1.278161617,784.0
1,1.9378202169999998,1,0,0.650083607,0,0,1,0,1,0,0,0,0,1.013416077,0.517817799,1.265773517,-0.163486338,0.18571150399999997,1122.0
1,-0.607542839,1,0,1.661324773,0,0,1,0,0,0,0,0,1,1.11951203,0.920021236,0.600305526,-0.163486338,-0.633626082,254.0
1,-0.8165823170000001,1,0,1.661324773,0,0,0,1,0,0,0,0,1,-0.631071201,-0.05675854,-1.191339063,-0.163486338,0.18571150399999997,230.0
1,-0.847323417,0,1,-0.79454663,0,0,1,0,0,1,0,0,0,0.64208024,0.0006990939999999999,1.572912589,0.08806664199999999,0.18571150399999997,230.0
1,2.171452575,1,0,0.36115755899999996,0,0,1,0,1,0,0,0,0,1.11951203,1.494597575,-0.47468122700000004,-0.163486338,1.0050490890000001,1195.0
1,1.5258894809999999,1,0,-1.227935701,0,0,1,0,0,0,0,0,1,1.11951203,0.97747887,0.44673599,-0.163486338,-0.087401025,977.0
1,-0.807359987,1,0,-1.083472678,1,0,0,0,0,1,0,0,0,0.32379237899999996,0.34544489700000003,-0.116352309,-0.163486338,0.18571150399999997,233.0
1,-0.807359987,0,1,-0.36115755899999996,1,0,0,0,0,0,0,1,0,1.3317039370000001,1.092394138,0.753875063,-0.163486338,-0.633626082,236.0
1,-0.758174228,0,1,-0.939009654,0,0,1,0,0,1,0,0,0,1.384751914,1.034936504,1.00982429,-0.163486338,-0.633626082,249.0
1,0.320838372,1,0,-0.21669453600000002,0,0,0,1,0,0,0,1,0,-1.479838829,-1.6655722880000001,-0.218732,-0.163486338,1.0050490890000001,701.0
1,0.741991438,1,0,1.083472678,0,0,0,1,0,0,1,0,0,-0.684119178,-0.51641961,-0.6282507629999999,-0.163486338,0.18571150399999997,662.0
1,0.007279155,1,0,1.516861749,1,0,0,0,0,0,0,0,1,0.48293631,-0.17167380699999998,1.572912589,0.08806664199999999,-1.452963667,257.0
1,-0.6936179179999999,1,0,-1.516861749,1,0,0,0,0,0,0,0,1,1.27865596,0.6901907009999999,1.572912589,-0.163486338,0.45882403200000005,248.0
1,0.864955837,1,0,0.79454663,0,1,0,0,0,0,1,0,0,-1.532886806,0.173071996,-2.368705507,-0.163486338,1.551274146,773.0
1,0.39769112100000004,1,0,1.516861749,0,0,0,1,0,0,0,0,1,-0.790215132,-0.746250146,-0.47468122700000004,-0.163486338,1.551274146,604.0
1,-0.8534716370000001,0,1,-0.505620583,1,0,0,0,0,0,0,1,0,0.589032263,0.460360165,0.29316645399999997,-0.163486338,-1.452963667,219.0
1,-0.788915327,1,0,-0.939009654,0,0,0,1,0,1,0,0,0,-0.8432631079999999,-0.9760806809999999,-0.116352309,-0.163486338,0.73193656,242.0
1,2.039265846,1,0,0.79454663,0,0,1,0,0,0,1,0,0,0.32379237899999996,1.4371399409999999,-1.549667981,-0.163486338,-0.087401025,1136.0
1,-0.865768077,1,0,1.083472678,0,0,0,1,0,0,1,0,0,-1.532886806,-0.9760806809999999,-1.3960984440000002,-0.163486338,1.0050490890000001,219.0
1,-0.788915327,1,0,-1.227935701,0,0,0,1,0,0,0,0,1,-0.25973536399999997,-0.9186230470000001,1.368153207,0.08806664199999999,2.097499203,245.0
1,-0.755100118,0,1,-0.79454663,0,0,1,0,0,1,0,0,0,1.066464053,1.379682307,-0.423491382,-0.163486338,0.18571150399999997,242.0
1,-0.881138627,0,1,-1.372398725,1,0,0,0,0,0,0,0,1,0.854272147,0.23052963,1.572912589,0.591172603,-0.633626082,212.0
1,1.63040922,1,0,1.516861749,0,0,1,0,0,0,0,0,1,1.11951203,1.494597575,-0.47468122700000004,-0.163486338,1.0050490890000001,403.0
1,0.861881727,1,0,0.505620583,0,1,0,0,1,0,0,0,0,-1.798126689,-1.2633688509999998,-1.44728829,-0.163486338,0.45882403200000005,786.0
1,0.849585287,1,0,0.21669453600000002,0,0,0,1,1,0,0,0,0,-1.267646922,-0.9760806809999999,-0.9865796809999999,-0.163486338,2.370611731,793.0
1,-0.841175197,1,0,-1.227935701,0,0,1,0,0,0,0,0,1,0.42988833299999996,0.575275433,-0.269921846,-0.163486338,-1.452963667,225.0
1,-0.238649643,0,1,1.227935701,0,1,0,0,0,0,0,0,1,-1.108502992,-1.55065702,0.497925836,0.08806664199999999,2.370611731,400.0
1,-0.7827671070000001,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-1.090995949,-0.269921846,-0.163486338,0.73193656,235.0
1,1.888634457,1,0,-0.072231512,0,0,1,0,0,0,0,1,0,0.854272147,1.4371399409999999,-0.833010145,-0.163486338,-0.633626082,1141.0
1,0.308541932,1,0,1.372398725,1,0,0,0,0,0,0,0,1,0.164648449,0.115614362,-0.013972618999999999,-0.163486338,-1.452963667,586.0
1,-0.53069009,1,0,-0.939009654,0,1,0,0,0,1,0,0,0,-1.4267908519999999,-1.493199386,-0.423491382,-0.163486338,1.0050490890000001,328.0
1,-0.699766138,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,1.225607984,1.034936504,0.600305526,-0.163486338,0.73193656,260.0
1,-0.868842187,0,1,-0.21669453600000002,1,0,0,0,0,0,0,1,0,0.270744403,-0.286589075,1.214583671,2.100490483,1.278161617,214.0
1,-0.752026008,0,1,0.36115755899999996,0,0,0,1,1,0,0,0,0,-1.108502992,-0.286589075,-1.600857826,-0.163486338,0.73193656,259.0
1,2.989165827,1,0,0.36115755899999996,0,0,1,0,1,0,0,0,0,1.5438958440000001,1.72442811,-0.065162464,-0.163486338,-0.633626082,1464.0
1,-0.850397527,0,1,1.516861749,0,0,0,1,0,0,0,0,1,-0.8432631079999999,-0.80370778,-0.47468122700000004,-0.163486338,1.278161617,224.0
1,-0.868842187,0,1,0.79454663,0,0,0,1,0,0,1,0,0,-0.896311085,-0.573877244,-0.9353898359999999,-0.163486338,-0.633626082,212.0
1,-0.776618888,1,0,-1.227935701,0,0,0,1,0,0,0,0,1,-0.418879295,-0.401504343,-0.269921846,-0.163486338,1.0050490890000001,244.0
1,-0.825804647,1,0,-0.79454663,0,1,0,0,0,1,0,0,0,0.058552495999999996,0.23052963,-0.423491382,-0.163486338,-0.087401025,229.0
1,0.53602607,0,1,-0.21669453600000002,0,1,0,0,0,0,0,1,0,-0.578023225,-0.05675854,-1.140149217,-0.163486338,-1.452963667,752.0
1,-0.822730537,0,1,1.661324773,0,0,0,1,0,0,0,0,1,0.270744403,-0.401504343,1.572912589,-0.163486338,0.45882403200000005,229.0
1,0.8034736379999999,0,1,0.505620583,0,1,0,0,1,0,0,0,0,-0.047543458,-0.80370778,1.777671971,0.842725583,0.18571150399999997,753.0
1,-0.844249307,1,0,0.650083607,0,0,0,1,1,0,0,0,0,-1.055455015,-0.573877244,-1.191339063,-0.163486338,-0.087401025,221.0
1,0.58521183,0,1,-0.072231512,0,0,0,1,0,0,0,1,0,-0.312783341,-0.344046709,-0.167542155,-0.163486338,-0.633626082,746.0
1,-0.8012117670000001,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,0.21769642600000003,0.517817799,-0.6282507629999999,-0.163486338,0.73193656,237.0
1,-0.748951898,0,1,0.79454663,0,0,0,1,0,0,1,0,0,-1.745078712,-0.22913144100000002,-2.266325816,-0.163486338,0.18571150399999997,255.0
1,-0.7981376570000001,1,0,1.083472678,0,0,1,0,0,0,1,0,0,0.907320123,1.034936504,-0.116352309,-0.163486338,-1.452963667,239.0
1,-0.825804647,0,1,-0.650083607,1,0,0,0,0,1,0,0,0,0.535984286,0.0006990939999999999,1.265773517,-0.163486338,0.18571150399999997,231.0
1,0.8588076170000001,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-0.790215132,-0.746250146,-0.47468122700000004,-0.163486338,0.45882403200000005,767.0
1,-0.7981376570000001,1,0,-0.21669453600000002,0,1,0,0,0,0,0,1,0,0.589032263,0.34544489700000003,0.549115681,-0.163486338,1.278161617,240.0
1,-0.8534716370000001,1,0,1.227935701,0,0,0,1,0,0,0,0,1,-1.373742875,-1.033538315,-1.088959372,-0.163486338,0.45882403200000005,217.0
1,-0.791989437,1,0,-0.650083607,1,0,0,0,0,1,0,0,0,-0.578023225,-0.401504343,-0.6282507629999999,-0.163486338,-0.633626082,239.0
1,2.014672966,1,0,0.79454663,0,0,1,0,0,0,1,0,0,1.649991797,1.954258645,-0.269921846,-0.163486338,0.45882403200000005,1115.0
1,-0.844249307,1,0,0.072231512,0,1,0,0,1,0,0,0,0,-0.153639411,-0.22913144100000002,-0.065162464,-0.163486338,-0.633626082,218.0
1,-0.718210798,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,1.27865596,1.092394138,0.600305526,-0.163486338,0.18571150399999997,273.0
1,-0.060351264,0,1,-0.505620583,0,1,0,0,0,0,0,1,0,-2.063366573,-1.780487555,-1.242528908,-0.163486338,-1.452963667,584.0
1,2.303639303,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,1.809135727,1.322224673,1.4193430530000002,1.345831543,-0.360513553,1264.0
1,-0.859619857,1,0,-0.939009654,1,0,0,0,0,1,0,0,0,-0.36583131799999996,0.0006990939999999999,-0.88419999,-0.163486338,-0.087401025,217.0
1,0.52680374,0,1,0.939009654,0,0,0,1,0,0,1,0,0,-0.684119178,-0.05675854,-1.2937187540000001,-0.163486338,1.551274146,657.0
1,-0.822730537,1,0,-0.21669453600000002,0,0,1,0,0,0,0,1,0,0.80122417,1.322224673,-0.7818203,-0.163486338,-0.633626082,232.0
1,0.754287878,1,0,0.79454663,1,0,0,0,0,0,1,0,0,-0.047543458,-0.05675854,-0.116352309,-0.163486338,-0.633626082,716.0
