offset,PDemand Feature,Day1,Day2,Hour Index,Season1,Season2,Season3,Season4,TOD1,TOD2,TOD3,TOD4,TOD5,dewtemp,drytemp,humidity,precip,wind speed,School2 y
1,-0.86545602,1,0,-1.227935701,0,1,0,0,0,0,0,0,1,0.058552495999999996,-0.688792512,1.777671971,-0.163486338,-0.633626082,113
1,-0.470092612,0,1,-0.505620583,0,0,0,1,0,0,0,1,0,-1.320694899,-1.493199386,-0.167542155,-0.163486338,-0.633626082,304
1,1.411291878,0,1,0.072231512,0,0,1,0,1,0,0,0,0,0.854272147,1.6095128419999998,-1.037769527,-0.163486338,-0.633626082,478
1,-0.483725833,1,0,-1.227935701,0,0,0,1,0,0,0,0,1,-1.055455015,-1.205911217,-0.167542155,-0.163486338,0.73193656,167
1,-0.981338398,0,1,-1.372398725,0,0,1,0,0,0,0,0,1,0.48293631,-0.114216173,1.4193430530000002,-0.163486338,-1.452963667,121
1,2.045236652,1,0,0.505620583,0,0,1,0,1,0,0,0,0,0.907320123,1.034936504,-0.116352309,-0.163486338,2.097499203,544
1,-0.804106526,1,0,-1.661324773,0,1,0,0,0,0,0,0,1,-1.745078712,-1.378284118,-1.242528908,-0.163486338,-0.633626082,121
1,-0.776840084,1,0,0.505620583,0,0,0,1,1,0,0,0,0,-1.161550969,-1.148453583,-0.525871073,-0.163486338,1.551274146,123
1,0.10250266699999999,1,0,1.227935701,0,0,1,0,0,0,0,0,1,0.535984286,0.460360165,0.190786763,-0.163486338,-0.087401025,119
1,-0.851822799,1,0,1.083472678,0,0,0,1,0,0,1,0,0,0.42988833299999996,0.23052963,0.395546145,-0.163486338,-0.087401025,108
1,-0.790473305,1,0,-1.083472678,1,0,0,0,0,1,0,0,0,-0.8432631079999999,-0.9760806809999999,-0.116352309,-0.163486338,-1.452963667,122
1,1.070461355,1,0,0.505620583,0,0,1,0,1,0,0,0,0,1.172560007,1.322224673,-0.116352309,-0.163486338,1.0050490890000001,397
1,-0.558708549,0,1,-1.661324773,0,0,0,1,0,0,0,0,1,0.058552495999999996,-0.401504343,0.9074445990000001,-0.163486338,-0.633626082,159
1,1.677139687,0,1,-0.21669453600000002,0,0,1,0,0,0,0,1,0,0.9603681000000001,1.781885744,-1.140149217,-0.163486338,-0.360513553,494
1,0.641014895,1,0,-0.21669453600000002,0,0,0,1,0,0,0,1,0,-2.063366573,-2.182690992,-0.5770609179999999,-0.163486338,1.0050490890000001,366
1,-0.7086739790000001,0,1,1.227935701,0,0,0,1,0,0,0,0,1,-0.36583131799999996,-1.148453583,1.726482125,-0.163486338,0.73193656,127
1,-0.763206863,1,0,-1.227935701,0,1,0,0,0,0,0,0,1,-0.8432631079999999,-1.2633688509999998,0.497925836,-0.163486338,1.278161617,127
1,-0.9199889040000001,0,1,1.372398725,1,0,0,0,0,0,0,0,1,0.164648449,0.0006990939999999999,0.24197660899999998,-0.163486338,-0.087401025,108
1,-0.44282617,1,0,0.939009654,0,0,0,1,0,0,1,0,0,-0.206687388,-0.573877244,0.600305526,-0.163486338,-0.633626082,159
1,0.7705304940000001,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,0.907320123,1.034936504,-0.116352309,-0.163486338,1.278161617,423
1,3.094994665,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,0.7481761929999999,1.8968010119999998,-1.498478135,-0.163486338,-0.633626082,688
1,0.361533865,1,0,0.36115755899999996,1,0,0,0,1,0,0,0,0,0.695128216,0.805105968,-0.167542155,-0.163486338,-0.633626082,292
1,2.174752251,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,1.27865596,1.379682307,-0.013972618999999999,-0.163486338,-1.452963667,571
1,0.45696641200000004,0,1,-0.36115755899999996,0,0,0,1,0,0,0,1,0,-1.798126689,-1.9528604569999999,-0.372301536,-0.163486338,-1.452963667,343
1,-0.456459391,1,0,1.661324773,0,0,1,0,0,0,0,0,1,1.4908478669999998,1.379682307,0.497925836,-0.163486338,-1.452963667,285
1,-0.988155008,0,1,-1.516861749,0,1,0,0,0,0,0,0,1,-0.206687388,-0.458961977,0.344356299,0.339619623,0.18571150399999997,97
1,1.9157210530000002,1,0,0.650083607,0,0,1,0,1,0,0,0,0,1.225607984,1.264767039,0.13959691800000001,-0.163486338,0.18571150399999997,469
1,0.981845418,1,0,0.36115755899999996,0,0,0,1,1,0,0,0,0,-0.684119178,-0.688792512,-0.32111169100000003,-0.163486338,-1.452963667,384
1,-0.449642781,0,1,0.36115755899999996,0,0,0,1,1,0,0,0,0,-0.8432631079999999,-0.401504343,-1.088959372,-0.163486338,0.18571150399999997,173
1,-0.640507874,0,1,0.79454663,1,0,0,0,0,0,1,0,0,0.111600473,0.28798726399999997,-0.423491382,-0.163486338,-0.087401025,145
1,1.43855832,1,0,0.36115755899999996,0,0,1,0,1,0,0,0,0,0.64208024,1.034936504,-0.6282507629999999,-0.163486338,0.18571150399999997,450
1,-0.5996082110000001,1,0,-1.083472678,1,0,0,0,0,1,0,0,0,-0.418879295,-0.9186230470000001,0.856254753,-0.163486338,-0.087401025,153
1,0.845513209,0,1,-1.516861749,0,0,1,0,0,0,0,0,1,1.066464053,1.149851771,-0.013972618999999999,-0.163486338,-0.087401025,372
1,-0.9949716190000001,1,0,1.372398725,0,0,1,0,0,0,0,0,1,0.111600473,0.173071996,-0.218732,-0.163486338,-0.087401025,94
1,0.047969784,1,0,0.505620583,0,1,0,0,1,0,0,0,0,-0.737167155,-1.205911217,0.7026852170000001,-0.163486338,1.0050490890000001,157
1,-0.8313729670000001,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-0.25973536399999997,-1.090995949,1.931241507,-0.163486338,0.18571150399999997,117
1,0.218385045,1,0,0.072231512,1,0,0,0,1,0,0,0,0,0.907320123,1.264767039,-0.525871073,-0.163486338,-1.452963667,268
1,-0.7427570309999999,1,0,1.083472678,0,0,0,1,0,0,1,0,0,-2.169462526,-2.010318091,-1.037769527,-0.163486338,3.189949317,133
1,0.681914558,1,0,0.505620583,1,0,0,0,1,0,0,0,0,1.225607984,0.6901907009999999,1.4193430530000002,-0.163486338,-1.452963667,331
1,-0.7427570309999999,0,1,1.372398725,1,0,0,0,0,0,0,0,1,0.270744403,0.402902531,-0.32111169100000003,-0.163486338,0.73193656,129
1,-0.633691264,0,1,-1.083472678,0,0,1,0,0,1,0,0,0,0.854272147,0.862563602,0.08840707199999999,-0.163486338,0.18571150399999997,161
1,-0.156528531,0,1,-1.661324773,0,0,1,0,0,0,0,0,1,0.48293631,0.23052963,0.497925836,-0.163486338,-0.087401025,213
1,-0.660957706,1,0,-1.516861749,0,0,0,1,0,0,0,0,1,-1.214598945,-1.033538315,-0.833010145,-0.163486338,-1.452963667,142
1,0.954578977,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,-1.108502992,-1.033538315,-0.6282507629999999,-0.163486338,0.73193656,380
1,0.6546481160000001,1,0,0.79454663,0,1,0,0,0,0,1,0,0,-1.108502992,0.0006990939999999999,-1.856807053,-0.163486338,-0.087401025,171
1,-0.763206863,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-0.896311085,-1.033538315,-0.116352309,-0.163486338,0.18571150399999997,127
1,-0.8381895779999999,1,0,1.516861749,0,0,0,1,0,0,0,0,1,0.376840356,0.517817799,-0.32111169100000003,-0.163486338,2.097499203,114
1,-0.879089241,1,0,-0.072231512,0,1,0,0,0,0,0,1,0,-2.169462526,-2.067775725,-0.9865796809999999,-0.163486338,1.551274146,113
1,-0.86545602,1,0,1.227935701,0,0,1,0,0,0,0,0,1,1.3317039370000001,0.6901907009999999,1.726482125,-0.163486338,-1.452963667,114
1,0.920495924,0,1,-0.650083607,0,0,1,0,0,1,0,0,0,1.172560007,0.920021236,0.7026852170000001,-0.163486338,1.278161617,403
1,-0.87227263,1,0,-1.372398725,1,0,0,0,0,0,0,0,1,-0.737167155,-0.80370778,-0.218732,-0.163486338,0.45882403200000005,110
1,-0.40874311799999996,1,0,-0.505620583,0,0,1,0,0,0,0,1,0,1.225607984,1.149851771,0.344356299,-0.163486338,-1.452963667,531
1,-0.9949716190000001,0,1,-1.661324773,0,1,0,0,0,0,0,0,1,-0.047543458,0.173071996,-0.525871073,-0.163486338,-0.087401025,91
1,-0.72912381,1,0,-1.227935701,1,0,0,0,0,0,0,0,1,0.7481761929999999,0.402902531,0.805064908,-0.163486338,-0.633626082,141
1,1.697589518,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,1.27865596,1.207309405,0.344356299,-0.163486338,-1.452963667,556
1,0.9068627029999999,1,0,0.072231512,1,0,0,0,1,0,0,0,0,0.376840356,-0.17167380699999998,1.265773517,0.08806664199999999,-0.633626082,381
1,-0.510992275,1,0,1.661324773,0,0,0,1,0,0,0,0,1,-0.790215132,-0.688792512,-0.525871073,-0.163486338,0.18571150399999997,165
1,0.27973454,0,1,0.939009654,0,0,0,1,0,0,1,0,0,0.005504519,-0.573877244,1.214583671,-0.163486338,1.278161617,278
1,-0.9608885659999999,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,0.376840356,0.632733067,-0.47468122700000004,-0.163486338,-1.452963667,127
1,2.29745124,1,0,-0.21669453600000002,0,0,1,0,0,0,0,1,0,0.9603681000000001,1.552055208,-0.833010145,-0.163486338,-0.087401025,616
1,-0.7223071999999999,1,0,1.083472678,0,0,1,0,0,0,1,0,0,0.695128216,0.0006990939999999999,1.726482125,-0.163486338,2.916836788,110
1,-0.381476676,1,0,-0.939009654,0,0,1,0,0,1,0,0,0,0.907320123,0.6901907009999999,0.549115681,-0.163486338,-1.452963667,191
1,0.25928470800000003,1,0,-0.505620583,1,0,0,0,0,0,0,1,0,-0.206687388,-0.22913144100000002,-0.167542155,-0.163486338,-0.087401025,333
1,-0.238327856,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-2.275558479,-1.9528604569999999,-1.344908599,-0.163486338,0.73193656,203
1,-0.39510989700000004,1,0,-0.939009654,1,0,0,0,0,1,0,0,0,0.535984286,0.173071996,0.805064908,-0.163486338,1.551274146,199
1,-0.245144467,1,0,1.372398725,0,0,1,0,0,0,0,0,1,0.42988833299999996,1.207309405,-1.191339063,-0.163486338,0.73193656,201
1,0.879596261,1,0,-0.072231512,1,0,0,0,0,0,0,1,0,-1.108502992,-0.286589075,-1.600857826,-0.163486338,-0.633626082,371
1,-0.906355683,1,0,-1.661324773,0,0,1,0,0,0,0,0,1,0.7481761929999999,0.632733067,0.29316645399999997,-0.163486338,-0.633626082,106
1,-0.86545602,1,0,1.372398725,0,0,0,1,0,0,0,0,1,-2.063366573,-1.55065702,-1.498478135,-0.163486338,1.0050490890000001,110
1,-0.7086739790000001,1,0,-1.661324773,0,0,1,0,0,0,0,0,1,1.27865596,0.862563602,1.11220398,-0.163486338,-1.452963667,136
1,1.513541035,1,0,0.939009654,1,0,0,0,0,0,1,0,0,0.907320123,1.149851771,-0.32111169100000003,-0.163486338,-1.452963667,480
1,-0.879089241,1,0,-1.372398725,0,1,0,0,0,0,0,0,1,-1.320694899,-1.090995949,-0.9353898359999999,-0.163486338,-1.452963667,110
1,-0.763206863,1,0,1.661324773,1,0,0,0,0,0,0,0,1,-0.8432631079999999,-0.458961977,-0.9865796809999999,-0.163486338,-0.633626082,127
1,0.341084034,1,0,-0.939009654,0,0,0,1,0,1,0,0,0,-1.532886806,-1.6655722880000001,-0.32111169100000003,-0.163486338,0.18571150399999997,290
1,-0.633691264,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-1.9042226430000002,-2.240148626,-0.013972618999999999,-0.163486338,0.45882403200000005,148
1,-0.258777688,0,1,-1.516861749,0,0,1,0,0,0,0,0,1,0.32379237899999996,0.575275433,-0.47468122700000004,-0.163486338,-0.087401025,200
1,0.46378302299999996,0,1,0.36115755899999996,0,0,0,1,1,0,0,0,0,-0.206687388,0.173071996,-0.833010145,-0.163486338,0.18571150399999997,306
1,-0.9268055140000001,1,0,1.372398725,0,1,0,0,0,0,0,0,1,-2.540798363,-2.010318091,-1.652047671,-0.163486338,1.278161617,104
1,-0.108812257,1,0,1.516861749,0,0,1,0,0,0,0,0,1,0.695128216,0.23052963,1.11220398,-0.163486338,-0.087401025,212
1,0.6205650629999999,1,0,0.650083607,1,0,0,0,1,0,0,0,0,1.225607984,0.632733067,1.572912589,-0.163486338,-0.087401025,303
1,-0.87227263,1,0,1.516861749,0,0,1,0,0,0,0,0,1,1.3317039370000001,1.149851771,0.600305526,-0.163486338,-1.452963667,112
1,0.46378302299999996,1,0,0.79454663,0,0,1,0,0,0,1,0,0,0.9603681000000001,0.920021236,0.190786763,-0.163486338,0.18571150399999997,159
1,-0.667774316,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-0.896311085,-0.9760806809999999,-0.218732,-0.163486338,0.18571150399999997,142
1,-0.606424822,1,0,1.083472678,0,0,0,1,0,0,1,0,0,-0.896311085,-0.80370778,-0.5770609179999999,-0.163486338,0.45882403200000005,153
1,1.322675942,0,1,1.083472678,0,0,1,0,0,0,1,0,0,0.589032263,1.494597575,-1.2937187540000001,-0.163486338,-0.633626082,402
1,0.42969997,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,0.854272147,0.6901907009999999,0.395546145,-0.163486338,-0.633626082,341
1,-0.756390252,1,0,-1.516861749,1,0,0,0,0,0,0,0,1,-0.47192727100000004,0.115614362,-1.191339063,-0.163486338,-0.633626082,129
1,-0.7427570309999999,0,1,-1.516861749,1,0,0,0,0,0,0,0,1,0.42988833299999996,0.34544489700000003,0.13959691800000001,-0.163486338,0.18571150399999997,130
1,0.9068627029999999,1,0,0.36115755899999996,0,0,0,1,1,0,0,0,0,-0.418879295,0.115614362,-1.088959372,-0.163486338,-0.087401025,371
1,-0.7223071999999999,1,0,-0.36115755899999996,0,1,0,0,0,0,0,1,0,0.854272147,0.115614362,1.931241507,-0.163486338,-1.452963667,173
1,-0.9268055140000001,1,0,1.661324773,0,0,1,0,0,0,0,0,1,0.535984286,0.402902531,0.29316645399999997,-0.163486338,0.18571150399999997,100
1,-0.763206863,1,0,1.516861749,0,0,0,1,0,0,0,0,1,-0.737167155,-1.493199386,1.521722744,-0.163486338,-0.087401025,126
1,0.559215569,1,0,0.79454663,1,0,0,0,0,0,1,0,0,-1.0024070379999999,-0.05675854,-1.7032375169999998,-0.163486338,-0.087401025,304
1,1.281776279,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,1.27865596,1.149851771,0.44673599,-0.163486338,-0.087401025,480
1,-0.7359404209999999,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-1.9042226430000002,-1.7230299219999998,-0.9865796809999999,-0.163486338,1.551274146,131
1,1.690772908,1,0,-0.21669453600000002,0,0,1,0,0,0,0,1,0,0.80122417,1.034936504,-0.372301536,-0.163486338,-0.087401025,510
1,-0.367843455,0,1,-0.650083607,0,0,1,0,0,1,0,0,0,0.42988833299999996,0.115614362,0.6514953720000001,-0.163486338,0.45882403200000005,237
1,-0.667774316,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-2.063366573,-1.780487555,-1.242528908,-0.163486338,-0.087401025,143
1,1.8339217280000002,1,0,0.072231512,0,0,1,0,1,0,0,0,0,0.854272147,1.494597575,-0.9353898359999999,-0.163486338,0.18571150399999997,529
1,-0.170161752,0,1,-0.505620583,0,0,1,0,0,0,0,1,0,0.535984286,0.7476483340000001,-0.372301536,-0.163486338,-0.633626082,238
1,-0.933622125,0,1,1.516861749,1,0,0,0,0,0,0,0,1,0.058552495999999996,0.23052963,-0.423491382,-0.163486338,-0.633626082,105
1,-0.347393624,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,0.64208024,-0.05675854,1.777671971,0.842725583,0.45882403200000005,242
1,-1.029054671,1,0,-1.661324773,0,1,0,0,0,0,0,0,1,-1.0024070379999999,0.0006990939999999999,-1.754427362,-0.163486338,0.18571150399999997,89
1,2.924579403,1,0,0.36115755899999996,1,0,0,0,1,0,0,0,0,1.3317039370000001,0.7476483340000001,1.572912589,0.591172603,-1.452963667,628
1,-0.538258717,1,0,-0.939009654,1,0,0,0,0,1,0,0,0,0.7481761929999999,0.34544489700000003,0.9586344440000001,-0.163486338,-0.633626082,163
1,0.825063378,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,1.27865596,1.034936504,0.7026852170000001,-0.163486338,0.73193656,462
1,1.513541035,0,1,0.505620583,0,0,1,0,1,0,0,0,0,0.589032263,2.241546815,-1.9591867440000001,-0.163486338,-0.633626082,231
1,0.756897273,1,0,-0.072231512,0,1,0,0,0,0,0,1,0,0.48293631,-0.22913144100000002,1.726482125,1.345831543,1.551274146,348
1,0.28655115,1,0,-0.21669453600000002,0,0,0,1,0,0,0,1,0,-0.10059143400000001,-0.573877244,0.9074445990000001,-0.163486338,-0.633626082,282
1,0.197935214,1,0,-0.36115755899999996,0,1,0,0,0,0,0,1,0,-1.320694899,-1.205911217,-0.730630454,-0.163486338,-0.087401025,282
1,-0.974521787,0,1,1.661324773,0,1,0,0,0,0,0,0,1,0.005504519,0.23052963,-0.525871073,-0.163486338,0.18571150399999997,94
1,1.9770705480000001,0,1,0.21669453600000002,0,0,1,0,1,0,0,0,0,0.535984286,1.4371399409999999,-1.2937187540000001,-0.163486338,0.18571150399999997,510
1,2.365617345,1,0,1.083472678,0,0,1,0,0,0,1,0,0,1.596943821,1.034936504,1.624102434,4.867573264,-1.452963667,372
1,1.377208826,1,0,0.505620583,0,0,1,0,1,0,0,0,0,1.013416077,0.575275433,1.11220398,-0.163486338,0.18571150399999997,429
1,-0.87227263,0,1,1.516861749,1,0,0,0,0,0,0,0,1,1.066464053,0.460360165,1.572912589,-0.163486338,-1.452963667,110
1,-0.510992275,0,1,-0.939009654,0,0,0,1,0,1,0,0,0,-1.214598945,-1.320826485,-0.32111169100000003,-0.163486338,1.0050490890000001,165
1,-0.790473305,1,0,-0.939009654,0,0,0,1,0,1,0,0,0,-0.896311085,-0.861165414,-0.47468122700000004,-0.163486338,0.73193656,124
1,0.109319278,1,0,1.083472678,0,1,0,0,0,0,1,0,0,-0.25973536399999997,-0.114216173,-0.372301536,-0.163486338,0.18571150399999997,134
1,-0.5518919379999999,0,1,0.939009654,1,0,0,0,0,0,1,0,0,-0.153639411,0.0006990939999999999,-0.47468122700000004,-0.163486338,0.73193656,155
1,-0.517808886,1,0,0.79454663,0,1,0,0,0,0,1,0,0,-0.737167155,0.058156728,-1.498478135,-0.163486338,1.278161617,122
1,-1.110853997,0,1,-0.79454663,0,0,1,0,0,1,0,0,0,1.756087751,1.4371399409999999,1.00982429,-0.163486338,1.0050490890000001,77
1,0.013886731000000001,1,0,-0.505620583,0,0,1,0,0,0,0,1,0,0.854272147,0.23052963,1.572912589,-0.163486338,-1.452963667,290
1,-0.027012932000000003,1,0,-0.36115755899999996,1,0,0,0,0,0,0,1,0,0.64208024,0.28798726399999997,0.805064908,-0.163486338,-0.087401025,292
1,0.300184371,0,1,1.083472678,0,1,0,0,0,0,1,0,0,0.48293631,-0.22913144100000002,1.726482125,0.842725583,0.73193656,141
1,0.790980325,0,1,0.36115755899999996,0,0,1,0,1,0,0,0,0,0.907320123,0.517817799,0.9586344440000001,-0.163486338,-0.087401025,349
1,-0.8450061879999999,1,0,1.516861749,0,1,0,0,0,0,0,0,1,-1.851174666,-1.608114654,-1.088959372,-0.163486338,2.097499203,113
1,2.563299048,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,0.695128216,1.666970476,-1.344908599,-0.163486338,-0.087401025,618
1,0.831879988,1,0,-0.072231512,0,1,0,0,0,0,0,1,0,0.42988833299999996,-0.286589075,1.777671971,0.339619623,-1.452963667,365
1,-0.361026845,0,1,-1.661324773,0,0,1,0,0,0,0,0,1,1.27865596,1.666970476,-0.47468122700000004,-0.163486338,-1.452963667,182
1,-0.415559729,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,1.225607984,1.207309405,0.24197660899999998,-0.163486338,-1.452963667,267
1,2.713264479,0,1,0.939009654,0,0,1,0,0,0,1,0,0,1.4908478669999998,1.954258645,-0.525871073,-0.163486338,0.45882403200000005,616
1,-0.879089241,1,0,1.372398725,0,1,0,0,0,0,0,0,1,0.32379237899999996,-0.22913144100000002,1.214583671,0.08806664199999999,-1.452963667,113
1,-0.49054244399999997,1,0,1.661324773,0,0,0,1,0,0,0,0,1,-0.36583131799999996,-0.9760806809999999,1.214583671,2.100490483,1.278161617,167
1,0.968212198,0,1,0.072231512,0,0,0,1,1,0,0,0,0,-0.312783341,-0.9760806809999999,1.368153207,0.842725583,-0.633626082,377
1,-0.87227263,1,0,-1.372398725,0,1,0,0,0,0,0,0,1,0.058552495999999996,-0.22913144100000002,0.497925836,-0.163486338,0.45882403200000005,111
1,-0.756390252,0,1,-1.661324773,0,0,0,1,0,0,0,0,1,-0.418879295,-0.114216173,-0.7818203,-0.163486338,-0.633626082,128
1,0.961395587,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,-0.896311085,-0.746250146,-0.679440609,-0.163486338,0.18571150399999997,389
1,-0.87227263,1,0,-0.79454663,0,1,0,0,0,1,0,0,0,-0.36583131799999996,-1.148453583,1.726482125,-0.163486338,2.097499203,111
1,0.45014980200000004,1,0,0.939009654,1,0,0,0,0,0,1,0,0,-0.631071201,-0.344046709,-0.833010145,-0.163486338,-0.087401025,289
1,-0.763206863,1,0,0.072231512,0,0,0,1,1,0,0,0,0,-0.10059143400000001,-0.80370778,1.572912589,-0.163486338,0.45882403200000005,131
1,-0.476909223,0,1,-1.516861749,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.207309405,1.00982429,-0.163486338,-0.087401025,167
1,-0.858639409,1,0,1.372398725,0,0,1,0,0,0,0,0,1,1.3317039370000001,0.6901907009999999,1.726482125,-0.163486338,-0.633626082,114
1,-0.9608885659999999,1,0,-0.79454663,0,1,0,0,0,1,0,0,0,0.058552495999999996,0.23052963,-0.423491382,-0.163486338,-0.087401025,100
1,-0.756390252,0,1,1.083472678,1,0,0,0,0,0,1,0,0,-0.8432631079999999,-0.458961977,-0.9865796809999999,-0.163486338,0.73193656,133
1,-0.7359404209999999,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-0.746250146,-0.88419999,-0.163486338,-0.087401025,131
1,0.838696599,1,0,0.072231512,0,1,0,0,1,0,0,0,0,-0.578023225,-0.631334878,-0.218732,-0.163486338,2.916836788,366
1,-0.86545602,1,0,1.227935701,0,0,0,1,0,0,0,0,1,0.005504519,-0.573877244,1.214583671,-0.163486338,1.551274146,114
1,1.7725722330000002,1,0,-0.072231512,0,0,1,0,0,0,0,1,0,1.066464053,1.264767039,-0.218732,-0.163486338,1.0050490890000001,494
1,-0.183794972,1,0,0.79454663,0,1,0,0,0,0,1,0,0,-1.745078712,-1.090995949,-1.600857826,-0.163486338,2.097499203,167
1,0.034336563,0,1,-0.650083607,0,0,1,0,0,1,0,0,0,1.5438958440000001,1.034936504,1.4193430530000002,-0.163486338,-1.452963667,401
1,-1.0563211129999999,1,0,1.516861749,0,0,0,1,0,0,0,0,1,0.005504519,-0.51641961,1.061014135,0.339619623,0.73193656,85
1,-0.633691264,0,1,-1.372398725,0,0,1,0,0,0,0,0,1,1.43779989,1.092394138,1.00982429,-0.163486338,-0.633626082,154
1,0.307000982,1,0,1.227935701,1,0,0,0,0,0,0,0,1,-0.578023225,0.23052963,-1.44728829,-0.163486338,-0.633626082,213
1,3.054095002,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,1.43779989,1.8393433780000001,-0.47468122700000004,-0.163486338,-1.452963667,724
1,-0.9608885659999999,1,0,-1.372398725,0,1,0,0,0,0,0,0,1,-0.896311085,-0.9186230470000001,-0.372301536,-0.163486338,2.64372426,98
1,-0.28604413,1,0,-0.939009654,1,0,0,0,0,1,0,0,0,0.589032263,0.0006990939999999999,1.4193430530000002,-0.163486338,-1.452963667,200
1,-0.14971192,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-0.312783341,-0.746250146,0.7026852170000001,-0.163486338,-0.087401025,221
1,1.179527122,0,1,1.083472678,0,0,1,0,0,0,1,0,0,0.270744403,1.034936504,-1.191339063,-0.163486338,-0.087401025,340
1,0.756897273,0,1,-0.939009654,0,0,1,0,0,1,0,0,0,1.43779989,0.862563602,1.624102434,-0.163486338,-0.633626082,346
1,-0.9199889040000001,0,1,-1.516861749,0,1,0,0,0,0,0,0,1,0.907320123,0.517817799,0.9586344440000001,-0.163486338,0.18571150399999997,106
1,0.579665401,1,0,0.79454663,1,0,0,0,0,0,1,0,0,-0.737167155,0.058156728,-1.498478135,-0.163486338,0.18571150399999997,303
1,-0.913172293,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,0.854272147,0.6901907009999999,0.395546145,-0.163486338,-1.452963667,139
1,0.818246767,0,1,0.36115755899999996,0,1,0,0,1,0,0,0,0,0.42988833299999996,-0.22913144100000002,1.572912589,-0.163486338,3.463061845,356
1,-0.906355683,0,1,1.372398725,1,0,0,0,0,0,0,0,1,-0.206687388,0.058156728,-0.6282507629999999,-0.163486338,0.45882403200000005,108
1,-0.7086739790000001,1,0,1.227935701,0,1,0,0,0,0,0,0,1,-1.108502992,0.0006990939999999999,-1.856807053,-0.163486338,0.18571150399999997,128
1,-0.899539072,0,1,1.227935701,1,0,0,0,0,0,0,0,1,0.005504519,0.402902531,-0.833010145,-0.163486338,-1.452963667,103
1,-1.042687892,1,0,1.661324773,0,1,0,0,0,0,0,0,1,0.48293631,0.23052963,0.497925836,-0.163486338,0.45882403200000005,86
1,-0.885905851,0,1,-0.939009654,0,1,0,0,0,1,0,0,0,0.005504519,-0.746250146,1.726482125,-0.163486338,-0.633626082,108
1,-0.790473305,1,0,1.516861749,0,0,1,0,0,0,0,0,1,1.27865596,1.552055208,-0.269921846,-0.163486338,0.18571150399999997,125
1,0.402433528,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,1.225607984,0.920021236,0.856254753,-0.163486338,0.73193656,359
1,-0.374660066,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,0.7481761929999999,0.402902531,0.805064908,-0.163486338,-1.452963667,197
1,1.472641373,0,1,1.083472678,0,0,1,0,0,0,1,0,0,1.649991797,1.092394138,1.624102434,0.339619623,-0.633626082,399
1,-0.43600956,0,1,-0.939009654,0,0,0,1,0,1,0,0,0,-0.949359062,-1.090995949,-0.116352309,-0.163486338,0.45882403200000005,176
1,-0.57915838,0,1,0.939009654,0,1,0,0,0,0,1,0,0,-2.169462526,-1.2633688509999998,-1.9591867440000001,-0.163486338,-1.452963667,143
1,-0.8177397470000001,1,0,1.372398725,1,0,0,0,0,0,0,0,1,0.48293631,0.173071996,0.6514953720000001,-0.163486338,1.278161617,119
1,-0.87227263,1,0,1.227935701,0,1,0,0,0,0,0,0,1,-0.153639411,0.058156728,-0.5770609179999999,-0.163486338,0.73193656,110
1,0.825063378,1,0,0.650083607,0,0,0,1,1,0,0,0,0,-0.25973536399999997,-0.746250146,0.856254753,-0.163486338,-0.087401025,352
1,-0.906355683,1,0,1.516861749,0,0,1,0,0,0,0,0,1,-0.25973536399999997,0.34544489700000003,-1.140149217,-0.163486338,-0.633626082,98
1,-0.790473305,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-0.8432631079999999,-0.9186230470000001,-0.269921846,-0.163486338,1.551274146,124
1,1.424925099,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,0.907320123,0.97747887,-0.013972618999999999,-0.163486338,-0.633626082,482
1,0.593298621,1,0,0.650083607,0,1,0,0,1,0,0,0,0,-0.36583131799999996,0.517817799,-1.498478135,-0.163486338,0.18571150399999997,290
1,2.208835304,0,1,1.083472678,0,0,1,0,0,0,1,0,0,1.013416077,1.72442811,-0.9865796809999999,-0.163486338,-0.633626082,477
