offset,PDemand Feature,Day1,Day2,Season1,Season2,Season3,Season4,TOD1,TOD2,TOD3,TOD4,TOD5,dewtemp,drytemp,humidity,precip,wind speed,School1 y
1,-1.1240218690000001,0,0,0,0,0,1,0,1,0,0,0,-0.36583131799999996,-0.458961977,-0.065162464,-0.163486338,-0.087401025,-1.111971532
1,-0.343996135,0,0,0,0,0,1,0,0,0,1,0,-2.010318596,-1.9528604569999999,-0.833010145,-0.163486338,0.73193656,0.14072395199999999
1,-0.45036328,0,0,0,0,0,1,1,0,0,0,0,-1.0024070379999999,-0.746250146,-0.88419999,-0.163486338,1.551274146,-0.43835226200000005
1,0.731493892,0,0,0,0,1,0,0,0,0,1,0,1.43779989,1.092394138,1.00982429,-0.163486338,-0.087401025,0.74343593
1,-0.024894698,0,0,0,0,1,0,0,0,0,0,1,0.164648449,0.7476483340000001,-1.037769527,-0.163486338,-0.087401025,-0.036544277
1,2.256089645,0,0,0,0,1,0,1,0,0,0,0,1.013416077,0.575275433,1.11220398,-0.163486338,0.18571150399999997,2.22067117
1,-1.017654723,1,0,1,0,0,0,0,0,0,0,1,-0.631071201,-0.80370778,0.037217227,-0.163486338,0.18571150399999997,-1.029246358
1,0.329662454,0,0,0,0,0,1,1,0,0,0,0,-1.161550969,-0.286589075,-1.652047671,-0.163486338,0.45882403200000005,0.306174299
1,0.956046755,0,0,0,0,1,0,0,0,0,1,0,0.64208024,1.379682307,-1.088959372,-0.163486338,0.18571150399999997,1.062518742
1,0.84967961,0,1,0,1,0,0,0,0,0,1,0,0.695128216,0.517817799,0.395546145,-0.163486338,-0.633626082,0.790707458
1,1.369696766,1,0,1,0,0,0,1,0,0,0,0,0.376840356,-0.17167380699999998,1.265773517,0.08806664199999999,-0.633626082,1.3697836719999998
1,0.64876389,1,0,1,0,0,0,0,0,0,1,0,0.854272147,0.575275433,0.7026852170000001,-0.163486338,-1.452963667,0.885250513
1,0.530578173,0,0,0,0,1,0,0,0,0,0,1,1.4908478669999998,1.379682307,0.497925836,-0.163486338,-1.452963667,0.530714055
1,0.258751023,0,0,0,0,0,1,1,0,0,0,0,-1.267646922,-0.9760806809999999,-0.9865796809999999,-0.163486338,1.278161617,0.211631244
1,-0.639460428,0,0,0,0,0,1,0,0,0,1,0,-1.0024070379999999,-0.9760806809999999,-0.47468122700000004,-0.163486338,-0.087401025,-0.6038026089999999
1,-0.79310186,0,0,0,0,0,1,0,0,0,1,0,0.376840356,-0.401504343,1.931241507,-0.163486338,-0.087401025,-0.402898616
1,-1.06492901,0,0,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-1.205911217,-0.013972618999999999,-0.163486338,1.278161617,-1.10015365
1,-1.1949332990000001,0,0,0,0,0,1,0,1,0,0,0,-0.896311085,-0.9186230470000001,-0.372301536,-0.163486338,1.278161617,-1.064700004
1,1.369696766,0,0,0,0,1,0,0,0,0,0,1,1.172560007,0.97747887,0.600305526,-0.163486338,0.18571150399999997,0.7552538120000001
1,0.885135325,0,0,0,0,1,0,1,0,0,0,0,0.589032263,0.7476483340000001,-0.269921846,-0.163486338,-1.452963667,0.837978985
1,-0.08398755699999999,0,1,0,1,0,0,0,0,0,1,0,0.164648449,0.402902531,-0.525871073,-0.163486338,0.18571150399999997,-0.08381580400000001
1,-0.6040047129999999,0,0,0,0,0,1,0,0,1,0,0,-1.320694899,-1.320826485,-0.525871073,-0.163486338,0.73193656,-0.6038026089999999
1,1.062413901,0,0,0,0,1,0,1,0,0,0,0,0.589032263,1.149851771,-0.88419999,-0.163486338,-0.90673861,1.062518742
1,-0.11944327199999999,0,0,0,0,1,0,0,1,0,0,0,1.5438958440000001,1.149851771,1.1633938259999999,-0.163486338,-0.633626082,0.613439229
1,-0.261266133,1,0,1,0,0,0,0,0,1,0,0,-0.312783341,0.115614362,-0.9353898359999999,-0.163486338,-0.633626082,-0.8756138929999999
1,0.790586751,0,0,0,0,1,0,1,0,0,0,0,0.7481761929999999,1.6095128419999998,-1.191339063,-0.163486338,0.18571150399999997,0.837978985
1,-0.23762898899999998,0,1,0,1,0,0,0,0,1,0,0,-2.806038247,-1.205911217,-2.522275043,-0.163486338,-0.087401025,-0.308355561
1,-0.556730426,0,0,0,0,0,1,1,0,0,0,0,-1.161550969,-0.9760806809999999,-0.7818203,-0.163486338,2.370611731,-0.544713199
1,0.50694103,1,0,1,0,0,0,0,0,0,0,1,0.535984286,0.6901907009999999,-0.269921846,-0.163486338,-0.633626082,0.483442528
1,1.062413901,0,0,0,0,1,0,0,0,0,1,0,0.854272147,1.8393433780000001,-1.344908599,-0.163486338,0.18571150399999997,1.216151207
1,-1.1240218690000001,0,0,0,0,1,0,0,1,0,0,0,0.21769642600000003,-0.17167380699999998,0.753875063,-0.163486338,-1.452963667,-1.10015365
1,1.6297053430000001,1,0,1,0,0,0,0,0,1,0,0,0.32379237899999996,1.034936504,-1.140149217,-0.163486338,-0.087401025,1.66523072
1,-0.332177563,0,1,0,1,0,0,0,1,0,0,0,1.11951203,0.6901907009999999,1.11220398,-0.163486338,1.278161617,0.388899472
1,-1.100384725,0,0,0,0,1,0,0,1,0,0,0,0.21769642600000003,-0.114216173,0.600305526,-0.163486338,0.73193656,-0.651074137
1,-0.556730426,0,1,0,1,0,0,0,0,1,0,0,-2.116414549,-1.608114654,-1.498478135,-0.163486338,1.0050490890000001,-0.7574350740000001
1,0.50694103,1,0,1,0,0,0,0,0,1,0,0,0.111600473,-0.51641961,1.368153207,-0.163486338,0.45882403200000005,0.329810063
1,1.180599618,0,0,0,0,1,0,1,0,0,0,0,0.111600473,0.34544489700000003,-0.525871073,-0.163486338,0.45882403200000005,1.062518742
1,0.436029599,1,0,1,0,0,0,1,0,0,0,0,-1.108502992,0.173071996,-2.0103765890000003,-0.163486338,-0.087401025,0.412535236
1,-0.391270422,0,0,0,0,0,1,0,0,0,1,0,-0.8432631079999999,-1.033538315,-0.013972618999999999,-0.163486338,1.0050490890000001,-0.402898616
1,-1.242207586,0,0,0,0,0,1,0,0,0,0,1,-1.267646922,-1.435741752,-0.167542155,-0.163486338,-0.087401025,-1.2183324690000001
1,0.365118169,0,0,0,0,0,1,0,0,0,1,0,-1.267646922,-1.608114654,0.190786763,-0.163486338,0.18571150399999997,0.719800166
1,-1.301300444,0,1,0,1,0,0,0,0,1,0,0,-0.949359062,0.23052963,-1.9079968980000002,-0.163486338,0.73193656,-1.301057642
1,-1.324937588,0,0,0,0,0,1,0,1,0,0,0,-1.108502992,-1.205911217,-0.269921846,-0.163486338,1.0050490890000001,-1.312875524
1,-0.474000424,1,0,1,0,0,0,0,0,0,1,0,-0.25973536399999997,0.0006990939999999999,-0.679440609,-0.163486338,0.18571150399999997,-0.42653438
1,-0.08398755699999999,1,0,1,0,0,0,0,0,0,1,0,-0.36583131799999996,0.058156728,-0.9353898359999999,-0.163486338,0.18571150399999997,-0.367444971
1,-0.213991846,0,0,0,0,0,1,0,0,0,0,1,-1.5859347819999998,-1.608114654,-0.5770609179999999,-0.163486338,2.64372426,-0.166540978
1,-0.7812832890000001,0,1,0,1,0,0,0,1,0,0,0,0.695128216,0.23052963,1.11220398,-0.163486338,-0.087401025,-0.781070838
1,0.341481025,0,0,0,0,1,0,0,1,0,0,0,0.48293631,0.6901907009999999,-0.372301536,-0.163486338,-0.633626082,0.577985583
1,-1.112203297,0,0,0,0,1,0,0,0,0,0,1,0.907320123,0.97747887,-0.013972618999999999,-0.163486338,0.18571150399999997,-1.123789413
1,-0.8876504340000001,0,0,0,0,1,0,0,1,0,0,0,1.27865596,0.920021236,0.9586344440000001,0.591172603,-0.633626082,-0.8756138929999999
1,-0.9585618640000001,0,0,0,0,0,1,0,0,0,0,1,-1.532886806,-1.378284118,-0.88419999,-0.163486338,0.45882403200000005,-0.98197483
1,-0.698553286,0,0,0,0,0,1,0,0,1,0,0,-0.8432631079999999,-0.688792512,-0.679440609,-0.163486338,1.0050490890000001,-0.6628920189999999
1,-1.076747582,0,0,0,0,1,0,0,0,0,0,1,1.384751914,1.4371399409999999,0.13959691800000001,-0.163486338,-0.087401025,-1.076517886
1,-0.8876504340000001,0,1,0,1,0,0,0,0,0,0,1,-1.851174666,-2.067775725,-0.269921846,-0.163486338,2.097499203,-0.8756138929999999
1,-0.6040047129999999,0,1,0,1,0,0,0,1,0,0,0,0.80122417,0.7476483340000001,0.190786763,0.08806664199999999,-0.633626082,-0.6038026089999999
1,-0.99401758,0,0,0,0,0,1,0,1,0,0,0,-1.851174666,-1.7230299219999998,-0.88419999,-0.163486338,0.45882403200000005,-0.946521185
1,0.566033888,0,0,0,0,1,0,0,1,0,0,0,0.80122417,0.517817799,0.6514953720000001,-0.163486338,-0.633626082,0.577985583
1,-1.242207586,0,0,0,0,0,1,0,0,0,0,1,-1.267646922,-1.320826485,-0.423491382,-0.163486338,-0.633626082,-1.241968233
1,0.258751023,0,0,0,0,1,0,0,1,0,0,0,0.7481761929999999,1.4371399409999999,-1.037769527,-0.163486338,-1.452963667,0.731618048
1,-0.580367569,0,0,0,0,1,0,0,0,0,0,1,1.43779989,1.092394138,1.00982429,-0.163486338,-1.452963667,-0.840160247
1,-0.686734715,1,0,1,0,0,0,0,0,0,0,1,0.695128216,0.402902531,0.6514953720000001,-0.163486338,0.45882403200000005,-0.686527782
1,-1.06492901,0,0,0,0,1,0,0,0,0,0,1,1.066464053,1.149851771,-0.013972618999999999,-0.163486338,-0.087401025,-1.076517886
1,1.570612485,0,0,0,0,1,0,1,0,0,0,0,1.066464053,1.379682307,-0.423491382,-0.163486338,0.18571150399999997,1.535234019
1,0.495122458,1,0,1,0,0,0,1,0,0,0,0,0.695128216,0.058156728,1.572912589,0.339619623,1.278161617,0.40071735399999997
1,-1.171296155,0,0,0,0,1,0,0,1,0,0,0,0.376840356,0.460360165,-0.167542155,-0.163486338,0.45882403200000005,-1.1474251770000001
1,-0.592186141,0,1,0,1,0,0,0,0,0,0,1,0.376840356,1.379682307,-1.44728829,-0.163486338,1.278161617,-0.591984727
1,-0.9349247209999999,1,0,1,0,0,0,0,0,1,0,0,0.64208024,0.517817799,0.29316645399999997,-0.163486338,-1.452963667,-0.5683489629999999
1,-1.076747582,0,0,0,0,1,0,0,0,0,0,1,0.376840356,0.28798726399999997,0.13959691800000001,-0.163486338,-0.087401025,-1.064700004
1,-1.147659012,1,0,1,0,0,0,0,0,0,0,1,0.21769642600000003,0.0006990939999999999,0.344356299,-0.163486338,0.18571150399999997,-1.206514587
1,-0.556730426,0,1,0,1,0,0,0,0,0,0,1,0.42988833299999996,-0.344046709,1.931241507,3.3582553839999996,2.916836788,-0.5683489629999999
1,-0.095806128,0,0,0,0,1,0,0,0,0,0,1,0.64208024,0.517817799,0.29316645399999997,-0.163486338,-1.452963667,-0.24926615100000002
1,-0.37945185,0,0,0,0,0,1,0,0,0,1,0,-1.108502992,-0.9186230470000001,-0.7818203,-0.163486338,-0.633626082,-0.414716498
1,-0.556730426,0,0,0,0,0,1,0,0,0,1,0,-1.214598945,-1.2633688509999998,-0.423491382,-0.163486338,1.0050490890000001,0.081634542
1,-0.521274711,0,0,0,0,0,1,0,0,0,0,1,-0.047543458,-0.22913144100000002,0.190786763,-0.163486338,-0.087401025,-0.521077435
1,-0.060350413,1,0,1,0,0,0,0,0,0,1,0,0.270744403,-0.286589075,1.214583671,2.100490483,1.278161617,-0.060180041
1,0.601489603,0,0,0,0,1,0,0,0,0,0,1,1.43779989,1.494597575,0.13959691800000001,-0.163486338,-0.087401025,0.648892875
1,-0.745827573,0,0,0,0,0,1,0,1,0,0,0,-2.169462526,-2.412521528,-0.32111169100000003,-0.163486338,0.73193656,-0.745617192
1,1.357878194,0,0,0,0,1,0,0,0,0,1,0,0.695128216,0.6901907009999999,0.037217227,-0.163486338,-1.452963667,0.897068395
1,-0.8403761470000001,0,0,0,0,1,0,0,1,0,0,0,1.43779989,1.149851771,0.856254753,-0.163486338,0.73193656,-0.331991325
1,1.5587939130000001,1,0,1,0,0,0,1,0,0,0,0,0.64208024,0.28798726399999997,0.805064908,-0.163486338,-0.087401025,1.275240616
1,1.440608196,0,0,0,0,1,0,0,0,0,1,0,1.5438958440000001,1.264767039,0.856254753,-0.163486338,-0.087401025,1.499780373
1,-0.639460428,0,0,0,0,0,1,0,0,0,0,1,-1.055455015,-0.9186230470000001,-0.679440609,-0.163486338,-1.452963667,-1.005610594
1,0.447848171,1,0,1,0,0,0,0,0,0,0,1,-0.524975248,-0.17167380699999998,-0.88419999,-0.163486338,-0.087401025,-0.355627089
1,-0.249447561,0,0,0,0,0,1,0,0,1,0,0,-1.532886806,-0.9760806809999999,-1.3960984440000002,-0.163486338,-1.452963667,-0.284719797
1,-0.001257555,0,1,0,1,0,0,0,0,0,1,0,-0.8432631079999999,-1.6655722880000001,1.726482125,2.6035964430000003,2.097499203,-0.024726395
1,1.204236761,0,0,0,0,1,0,0,0,0,1,0,0.48293631,0.632733067,-0.269921846,-0.163486338,0.18571150399999997,1.535234019
1,1.889713921,1,0,1,0,0,0,0,0,0,1,0,0.64208024,1.379682307,-1.088959372,-0.163486338,0.45882403200000005,1.818863185
1,-0.36763327799999995,0,0,0,0,1,0,0,1,0,0,0,0.376840356,0.0006990939999999999,0.805064908,-0.163486338,-0.633626082,-0.308355561
1,0.140565306,0,0,0,0,0,1,0,0,1,0,0,-1.0024070379999999,-0.573877244,-1.088959372,-0.163486338,-1.452963667,0.069816661
1,0.424211027,0,0,0,0,0,1,0,0,0,1,0,-0.25973536399999997,-0.22913144100000002,-0.269921846,-0.163486338,1.278161617,0.341627945
1,-0.11944327199999999,0,0,0,0,1,0,0,0,0,0,1,0.21769642600000003,0.575275433,-0.679440609,-0.163486338,0.18571150399999997,-0.166540978
1,-0.143080415,0,1,0,1,0,0,1,0,0,0,0,-0.36583131799999996,0.6901907009999999,-1.652047671,-0.163486338,0.18571150399999997,-0.08381580400000001
1,-0.8521947190000001,0,0,0,0,0,1,0,0,0,0,1,-0.25973536399999997,-1.033538315,1.726482125,-0.163486338,1.551274146,-1.005610594
1,0.105109591,1,0,1,0,0,0,1,0,0,0,0,-0.790215132,-0.114216173,-1.3960984440000002,-0.163486338,-0.633626082,0.022545133
1,-0.592186141,0,1,0,1,0,0,0,0,0,0,1,0.535984286,1.379682307,-1.242528908,-0.163486338,-0.087401025,-0.580166845
1,0.010561016999999999,0,0,0,0,1,0,0,0,1,0,0,1.3317039370000001,1.4371399409999999,0.037217227,-0.163486338,-0.633626082,-0.024726395
1,0.471485314,0,0,0,0,1,0,0,0,0,0,1,1.066464053,1.092394138,0.08840707199999999,-0.163486338,-1.452963667,0.47162464600000004
1,0.684219605,0,1,0,1,0,0,1,0,0,0,0,-2.010318596,-1.435741752,-1.549667981,-0.163486338,-0.087401025,0.625257111
1,-1.1240218690000001,0,0,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.092394138,1.316963362,-0.163486338,0.45882403200000005,-1.123789413
1,0.034198161,0,1,0,1,0,0,0,0,0,1,0,0.005504519,-0.51641961,1.061014135,-0.163486338,-1.452963667,0.365263709
1,-1.088566153,0,1,0,1,0,0,0,0,0,0,1,0.005504519,0.173071996,-0.47468122700000004,-0.163486338,0.73193656,-1.1474251770000001
1,0.908772468,0,0,0,0,0,1,1,0,0,0,0,-1.957270619,-1.435741752,-1.498478135,-0.163486338,-1.452963667,0.861614749
1,1.357878194,1,0,1,0,0,0,0,0,0,1,0,1.225607984,0.97747887,0.7026852170000001,-0.163486338,-0.087401025,1.700684366
1,-0.8049204320000001,0,0,0,0,0,1,0,0,0,1,0,-1.0024070379999999,-0.9186230470000001,-0.5770609179999999,-0.163486338,0.18571150399999997,0.199813362
1,-0.391270422,0,0,0,0,0,1,0,0,0,0,1,-0.896311085,-0.861165414,-0.47468122700000004,-0.163486338,1.278161617,-0.521077435
1,-1.076747582,0,0,0,0,1,0,0,0,0,0,1,0.42988833299999996,0.23052963,0.395546145,-0.163486338,-0.087401025,-1.076517886
1,1.121506759,0,0,0,0,0,1,1,0,0,0,0,-2.010318596,-1.780487555,-1.140149217,-0.163486338,-1.452963667,1.05070086
1,-0.202173274,0,0,0,0,0,1,1,0,0,0,0,-0.047543458,-0.631334878,1.214583671,-0.163486338,1.551274146,-0.521077435
1,-0.9112875779999999,0,0,0,0,0,1,0,0,0,1,0,-0.737167155,-1.090995949,0.395546145,-0.163486338,-0.087401025,-0.544713199
1,1.227873905,0,0,0,0,1,0,1,0,0,0,0,1.384751914,1.149851771,0.753875063,-0.163486338,0.45882403200000005,1.275240616
1,-0.745827573,1,0,1,0,0,0,0,0,0,0,1,0.64208024,0.058156728,1.4193430530000002,-0.163486338,-1.452963667,-0.769252956
1,-1.076747582,0,0,0,0,1,0,0,0,0,0,1,0.695128216,0.173071996,1.214583671,-0.163486338,-1.452963667,-1.076517886
1,-0.8049204320000001,0,1,0,1,0,0,0,0,0,0,1,-1.851174666,-1.780487555,-0.833010145,-0.163486338,1.278161617,-0.851978129
1,1.015139614,0,0,0,0,1,0,0,0,0,0,1,1.013416077,1.379682307,-0.47468122700000004,-0.163486338,0.18571150399999997,0.885250513
1,0.376936741,1,0,1,0,0,0,0,0,0,0,1,1.27865596,0.7476483340000001,1.4193430530000002,-0.163486338,-0.087401025,0.329810063
1,-0.639460428,0,0,0,0,0,1,1,0,0,0,0,0.111600473,0.23052963,-0.32111169100000003,-0.163486338,0.45882403200000005,-0.651074137
1,-0.072168985,0,0,0,0,0,1,0,0,0,1,0,-0.418879295,-0.688792512,0.29316645399999997,-0.163486338,-1.452963667,-0.10745156800000001
1,0.7787681790000001,0,1,0,1,0,0,0,0,1,0,0,-0.631071201,0.28798726399999997,-1.600857826,-0.163486338,2.097499203,0.37708159
1,-1.206751871,0,1,0,1,0,0,0,0,0,0,1,-0.36583131799999996,-1.148453583,1.726482125,0.591172603,4.282399431,-1.253786115
1,-0.7694647170000001,0,1,0,1,0,0,0,0,0,0,1,-0.684119178,0.115614362,-1.498478135,-0.163486338,0.45882403200000005,-0.745617192
1,-1.33675616,0,0,0,0,0,1,0,1,0,0,0,-1.108502992,-1.148453583,-0.423491382,-0.163486338,-0.633626082,-0.98197483
1,0.223295308,0,0,0,0,0,1,0,0,1,0,0,-1.5859347819999998,-1.435741752,-0.88419999,-0.163486338,1.278161617,0.15254183400000002
1,0.140565306,0,0,0,0,0,1,0,0,1,0,0,-0.631071201,-0.861165414,0.13959691800000001,-0.163486338,0.18571150399999997,-0.308355561
1,-1.242207586,0,0,0,0,0,1,0,1,0,0,0,-0.737167155,-1.493199386,1.521722744,2.6035964430000003,1.278161617,-1.2656039959999998
1,-1.088566153,1,0,1,0,0,0,0,1,0,0,0,-0.578023225,-0.401504343,-0.6282507629999999,-0.163486338,-0.633626082,-0.781070838
1,-0.17853613100000001,0,0,0,0,0,1,0,0,1,0,0,-1.373742875,-0.9186230470000001,-1.242528908,-0.163486338,1.278161617,-0.225630387
1,-1.13584044,0,0,0,0,0,1,0,1,0,0,0,-0.684119178,-0.9760806809999999,0.29316645399999997,-0.163486338,-0.087401025,-1.123789413
1,0.16420245,0,0,0,0,0,1,0,0,1,0,0,-0.949359062,-0.631334878,-0.9353898359999999,-0.163486338,2.370611731,0.034363015
1,-0.8640132909999999,0,0,0,0,1,0,0,1,0,0,0,1.43779989,0.862563602,1.624102434,3.106702404,-0.633626082,-0.828342365
1,-1.171296155,0,0,0,0,0,1,0,0,0,0,1,-0.631071201,0.173071996,-1.498478135,-0.163486338,1.551274146,-1.159243059
1,-0.28490327600000004,0,0,0,0,1,0,0,1,0,0,0,0.32379237899999996,0.517817799,-0.423491382,-0.163486338,0.45882403200000005,-0.284719797
1,0.010561016999999999,0,0,0,0,1,0,0,1,0,0,0,0.270744403,0.28798726399999997,-0.116352309,-0.163486338,0.45882403200000005,0.542531937
1,-1.029473295,0,0,0,0,1,0,0,0,0,0,1,0.907320123,1.552055208,-0.9353898359999999,-0.163486338,0.73193656,-1.005610594
1,1.7597096319999999,0,0,0,0,1,0,0,0,0,0,1,0.42988833299999996,0.920021236,-0.833010145,-0.163486338,0.18571150399999997,1.594323428
1,-0.580367569,0,0,0,0,1,0,0,0,0,0,1,1.066464053,1.264767039,-0.218732,-0.163486338,-0.633626082,-0.6274383729999999
1,0.341481025,0,0,0,0,1,0,0,0,0,0,1,1.27865596,0.6901907009999999,1.572912589,-0.163486338,-1.452963667,0.306174299
1,-1.206751871,0,1,0,1,0,0,0,1,0,0,0,0.111600473,0.34544489700000003,-0.525871073,-0.163486338,1.0050490890000001,-0.828342365
1,-0.273084704,0,0,0,0,0,1,0,0,1,0,0,-1.957270619,-1.378284118,-1.549667981,-0.163486338,0.73193656,-0.6038026089999999
1,-0.35581470600000004,0,0,0,0,0,1,0,0,0,0,1,-0.047543458,-0.51641961,0.9074445990000001,-0.163486338,-1.452963667,-0.414716498
1,-0.8640132909999999,0,0,0,0,1,0,0,1,0,0,0,1.384751914,1.092394138,0.856254753,-0.163486338,-0.087401025,-0.851978129
1,0.022379589,0,1,0,1,0,0,0,0,0,1,0,-0.25973536399999997,0.115614362,-0.833010145,-0.163486338,-0.633626082,-0.048362159
1,0.802405323,0,0,0,0,1,0,0,1,0,0,0,1.384751914,0.805105968,1.624102434,-0.163486338,-1.452963667,1.05070086
1,-0.9585618640000001,0,0,0,0,0,1,0,0,0,0,1,-0.36583131799999996,-0.9760806809999999,1.214583671,1.345831543,1.551274146,-1.005610594
1,0.719675321,0,0,0,0,1,0,0,0,0,0,1,0.9603681000000001,0.6901907009999999,0.7026852170000001,-0.163486338,-0.633626082,0.577985583
1,-0.663097571,0,0,0,0,0,1,1,0,0,0,0,-0.737167155,-0.401504343,-0.9353898359999999,-0.163486338,0.45882403200000005,-0.6983456640000001
1,-1.254026158,0,1,0,1,0,0,0,0,0,0,1,-0.47192727100000004,-0.631334878,0.037217227,-0.163486338,0.18571150399999997,-1.253786115
1,0.50694103,0,0,0,0,0,1,1,0,0,0,0,-0.684119178,-0.344046709,-0.9353898359999999,-0.163486338,2.097499203,0.15254183400000002
1,-1.005836151,0,0,0,0,0,1,0,1,0,0,0,-2.116414549,-2.29760626,-0.423491382,-0.163486338,0.18571150399999997,-1.005610594
1,-0.7340090020000001,0,1,0,1,0,0,0,0,0,0,1,0.376840356,0.173071996,0.395546145,-0.163486338,-0.087401025,-0.745617192
1,-1.06492901,0,0,0,0,0,1,0,1,0,0,0,-1.055455015,-1.205911217,-0.167542155,-0.163486338,-0.087401025,-1.052882122
1,-0.9585618640000001,0,1,0,1,0,0,0,0,0,0,1,-1.745078712,-1.780487555,-0.5770609179999999,-0.163486338,1.0050490890000001,-0.946521185
1,-0.615823284,0,0,0,0,0,1,0,0,0,1,0,-0.47192727100000004,-0.9760806809999999,0.856254753,0.08806664199999999,0.73193656,-0.6038026089999999
1,1.074232472,0,0,0,0,1,0,1,0,0,0,0,0.80122417,1.379682307,-0.88419999,-0.163486338,0.18571150399999997,1.062518742
1,-0.343996135,1,0,1,0,0,0,0,1,0,0,0,0.64208024,0.115614362,1.265773517,-0.163486338,0.45882403200000005,-0.331991325
1,0.92059104,1,0,1,0,0,0,0,0,0,0,1,1.066464053,0.920021236,0.44673599,-0.163486338,0.45882403200000005,0.15254183400000002
1,0.896953897,0,0,0,0,1,0,0,0,0,1,0,1.649991797,1.4371399409999999,0.753875063,-0.163486338,-0.087401025,1.038882978
1,0.495122458,0,1,0,1,0,0,0,0,0,1,0,0.80122417,0.115614362,1.726482125,-0.163486338,-1.452963667,0.826161103
1,0.719675321,0,0,0,0,1,0,0,0,1,0,0,0.589032263,1.494597575,-1.2937187540000001,-0.163486338,-1.452963667,0.7079822840000001
1,-0.79310186,0,1,0,1,0,0,0,1,0,0,0,-0.25973536399999997,-1.090995949,1.931241507,-0.163486338,0.18571150399999997,0.24708488899999997
1,-1.230389014,0,1,0,1,0,0,0,1,0,0,0,-0.312783341,-0.17167380699999998,-0.47468122700000004,-0.163486338,0.73193656,-1.206514587
1,0.885135325,0,0,0,0,1,0,0,1,0,0,0,0.907320123,0.805105968,0.29316645399999997,-0.163486338,-0.087401025,1.121608151
1,0.530578173,1,0,1,0,0,0,0,0,0,0,1,0.270744403,0.460360165,-0.423491382,-0.163486338,-0.087401025,0.47162464600000004
1,0.755131036,0,0,0,0,0,1,1,0,0,0,0,-1.532886806,-0.861165414,-1.549667981,-0.163486338,0.18571150399999997,0.6961644020000001
1,-0.202173274,0,0,0,0,0,1,0,0,0,0,1,-0.36583131799999996,-0.9760806809999999,1.214583671,-0.163486338,0.73193656,-0.911067539
1,1.4169710519999998,0,0,0,0,1,0,0,0,0,0,1,1.172560007,1.092394138,0.344356299,-0.163486338,0.18571150399999997,1.275240616
1,-1.017654723,0,0,0,0,0,1,0,1,0,0,0,-2.169462526,-2.29760626,-0.5770609179999999,-0.163486338,0.45882403200000005,-1.005610594
1,-0.72219043,0,0,0,0,0,1,0,0,0,0,1,-2.222510503,-2.182690992,-0.88419999,-0.163486338,1.0050490890000001,-0.710163546
1,-0.28490327600000004,1,0,1,0,0,0,0,1,0,0,0,0.32379237899999996,-0.17167380699999998,1.061014135,-0.163486338,-0.087401025,0.046180897
1,-1.053110438,0,1,0,1,0,0,0,0,0,0,1,-0.524975248,-0.05675854,-1.037769527,-0.163486338,-0.633626082,-1.0883357679999999
1,-1.112203297,0,0,0,0,1,0,0,0,0,0,1,0.589032263,0.517817799,0.13959691800000001,-0.163486338,-1.452963667,-1.123789413
1,-1.1949332990000001,1,0,1,0,0,0,0,0,0,0,1,-0.47192727100000004,-0.80370778,0.44673599,-0.163486338,-1.452963667,-1.206514587
1,-1.06492901,0,1,0,1,0,0,0,0,0,0,1,-1.5859347819999998,-0.80370778,-1.7032375169999998,-0.163486338,0.18571150399999997,-1.123789413
1,1.523338198,0,0,0,0,1,0,0,0,0,1,0,1.3317039370000001,1.149851771,0.600305526,-0.163486338,-0.633626082,1.523416137
1,-0.30854042,0,0,0,0,1,0,0,0,0,1,0,0.32379237899999996,0.115614362,0.344356299,-0.163486338,0.73193656,0.8734326309999999
1,-1.029473295,0,0,0,0,0,1,0,1,0,0,0,-0.206687388,-0.9760806809999999,1.777671971,0.339619623,0.45882403200000005,-1.029246358
1,-0.1076247,1,0,1,0,0,0,1,0,0,0,0,1.066464053,0.575275433,1.265773517,0.339619623,-1.452963667,-0.154723096
1,-1.147659012,0,1,0,1,0,0,0,0,0,0,1,0.058552495999999996,-0.22913144100000002,0.497925836,-0.163486338,0.45882403200000005,-1.123789413
1,0.944228183,0,0,0,0,1,0,0,0,0,0,1,0.80122417,0.173071996,1.572912589,-0.163486338,1.278161617,0.908886277
1,1.038776757,0,0,0,0,1,0,0,0,0,0,1,1.3317039370000001,0.7476483340000001,1.572912589,-0.163486338,-1.452963667,1.074336624
1,-0.1076247,0,0,0,0,1,0,0,1,0,0,0,0.854272147,0.920021236,-0.013972618999999999,-0.163486338,-1.452963667,-0.10745156800000001
1,0.625126747,0,0,0,0,1,0,0,0,0,1,0,0.589032263,0.632733067,-0.065162464,-0.163486338,0.73193656,0.920704159
1,-0.11944327199999999,0,0,0,0,0,1,1,0,0,0,0,-1.0024070379999999,-0.573877244,-1.088959372,-0.163486338,0.45882403200000005,-0.17835886
1,0.187839593,0,1,0,1,0,0,1,0,0,0,0,-0.684119178,0.173071996,-1.549667981,-0.163486338,-0.087401025,0.211631244
1,-0.5685489970000001,0,0,0,0,0,1,0,0,0,0,1,-0.524975248,0.23052963,-1.3960984440000002,-0.163486338,-0.087401025,-0.5683489629999999
1,-0.43854470799999995,0,1,0,1,0,0,0,1,0,0,0,0.32379237899999996,-0.401504343,1.726482125,0.08806664199999999,-1.452963667,0.093452424
